substitution_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,going_off,coming_on
S-1414,M-1990-07,T-86,P-60022,74',74,0,second half,1,0
S-1415,M-1990-07,T-86,P-89975,74',74,0,second half,0,1
S-1416,M-1990-07,T-86,P-37963,74',74,0,second half,0,1
S-1417,M-1990-08,T-64,P-05434,46',46,0,second half,1,0
S-1418,M-1990-08,T-64,P-76645,46',46,0,second half,0,1
S-1419,M-1990-08,T-64,P-78666,74',74,0,second half,1,0
S-1420,M-1990-08,T-64,P-10580,74',74,0,second half,0,1
S-1421,M-1990-08,T-17,P-01259,85',85,0,second half,1,0
S-1422,M-1990-08,T-17,P-02273,85',85,0,second half,0,1
S-1423,M-1990-09,T-60,P-42603,64',64,0,second half,1,0
S-1424,M-1990-09,T-60,P-87036,64',64,0,second half,0,1
S-1425,M-1990-09,T-28,P-18335,69',69,0,second half,1,0
S-1426,M-1990-09,T-28,P-27404,69',69,0,second half,0,1
S-1427,M-1990-09,T-28,P-36651,83',83,0,second half,1,0
S-1428,M-1990-09,T-28,P-00081,83',83,0,second half,0,1
S-1429,M-1990-10,T-06,P-03300,46',46,0,second half,1,0
S-1430,M-1990-10,T-71,P-50333,46',46,0,second half,1,0
S-1431,M-1990-10,T-06,P-25456,46',46,0,second half,0,1
S-1432,M-1990-10,T-71,P-74032,46',46,0,second half,0,1
S-1433,M-1990-10,T-71,P-66410,62',62,0,second half,1,0
S-1434,M-1990-10,T-71,P-83876,62',62,0,second half,0,1
S-1435,M-1990-11,T-48,P-19670,46',46,0,second half,1,0
S-1436,M-1990-11,T-48,P-11241,46',46,0,second half,0,1
S-1437,M-1990-11,T-48,P-48431,69',69,0,second half,1,0
S-1438,M-1990-11,T-26,P-53055,69',69,0,second half,1,0
S-1439,M-1990-11,T-26,P-73679,69',69,0,second half,1,0
S-1440,M-1990-11,T-48,P-47334,69',69,0,second half,0,1
S-1441,M-1990-11,T-26,P-07223,69',69,0,second half,0,1
S-1442,M-1990-11,T-26,P-26446,69',69,0,second half,0,1
S-1443,M-1990-12,T-84,P-80877,64',64,0,second half,1,0
S-1444,M-1990-12,T-84,P-68463,64',64,0,second half,1,0
S-1445,M-1990-12,T-84,P-85271,64',64,0,second half,0,1
S-1446,M-1990-12,T-84,P-57189,64',64,0,second half,0,1
S-1447,M-1990-12,T-73,P-81270,79',79,0,second half,1,0
S-1448,M-1990-12,T-73,P-61411,79',79,0,second half,1,0
S-1449,M-1990-12,T-73,P-82189,79',79,0,second half,0,1
S-1450,M-1990-12,T-73,P-10514,79',79,0,second half,0,1
S-1451,M-1990-13,T-03,P-15637,11',11,0,first half,1,0
S-1452,M-1990-13,T-03,P-34056,11',11,0,first half,0,1
S-1453,M-1990-13,T-72,P-10906,75',75,0,second half,1,0
S-1454,M-1990-13,T-72,P-48718,75',75,0,second half,0,1
S-1455,M-1990-13,T-03,P-31161,79',79,0,second half,1,0
S-1456,M-1990-13,T-03,P-23349,79',79,0,second half,0,1
S-1457,M-1990-13,T-72,P-27906,80',80,0,second half,1,0
S-1458,M-1990-13,T-72,P-35793,80',80,0,second half,0,1
S-1459,M-1990-14,T-61,P-30739,55',55,0,second half,1,0
S-1460,M-1990-14,T-61,P-54322,55',55,0,second half,0,1
S-1461,M-1990-14,T-11,P-03377,58',58,0,second half,1,0
S-1462,M-1990-14,T-11,P-58080,58',58,0,second half,0,1
S-1463,M-1990-14,T-61,P-69340,63',63,0,second half,1,0
S-1464,M-1990-14,T-61,P-67274,63',63,0,second half,0,1
S-1465,M-1990-14,T-11,P-44016,68',68,0,second half,1,0
S-1466,M-1990-14,T-11,P-81131,68',68,0,second half,0,1
S-1467,M-1990-15,T-87,P-54317,46',46,0,second half,1,0
S-1468,M-1990-15,T-87,P-26414,46',46,0,second half,0,1
S-1469,M-1990-15,T-87,P-83693,53',53,0,second half,1,0
S-1470,M-1990-15,T-87,P-31892,53',53,0,second half,0,1
S-1471,M-1990-15,T-16,P-69504,68',68,0,second half,1,0
S-1472,M-1990-15,T-16,P-07687,68',68,0,second half,0,1
S-1473,M-1990-15,T-16,P-02405,78',78,0,second half,1,0
S-1474,M-1990-15,T-16,P-53398,78',78,0,second half,0,1
S-1475,M-1990-16,T-41,P-49269,51',51,0,second half,1,0
S-1476,M-1990-16,T-41,P-76544,51',51,0,second half,0,1
S-1477,M-1990-16,T-83,P-85296,80',80,0,second half,1,0
S-1478,M-1990-16,T-83,P-28894,80',80,0,second half,0,1
S-1479,M-1990-16,T-83,P-93627,82',82,0,second half,1,0
S-1480,M-1990-16,T-83,P-21609,82',82,0,second half,0,1
S-1481,M-1990-17,T-21,P-52500,31',31,0,first half,1,0
S-1482,M-1990-17,T-21,P-20237,31',31,0,first half,0,1
S-1483,M-1990-17,T-05,P-76884,46',46,0,second half,1,0
S-1484,M-1990-17,T-05,P-77198,46',46,0,second half,1,0
S-1485,M-1990-17,T-05,P-07284,46',46,0,second half,0,1
S-1486,M-1990-17,T-05,P-57682,46',46,0,second half,0,1
S-1487,M-1990-17,T-21,P-65434,81',81,0,second half,1,0
S-1488,M-1990-17,T-21,P-78227,81',81,0,second half,0,1
S-1489,M-1990-18,T-86,P-59388,46',46,0,second half,1,0
S-1490,M-1990-18,T-86,P-89975,46',46,0,second half,0,1
S-1491,M-1990-18,T-86,P-91373,71',71,0,second half,1,0
S-1492,M-1990-18,T-86,P-43380,71',71,0,second half,0,1
S-1493,M-1990-18,T-82,P-90097,82',82,0,second half,1,0
S-1494,M-1990-18,T-82,P-96771,82',82,0,second half,0,1
S-1495,M-1990-18,T-82,P-99834,87',87,0,second half,1,0
S-1496,M-1990-18,T-82,P-17103,87',87,0,second half,0,1
S-1497,M-1990-19,T-17,P-01259,71',71,0,second half,1,0
S-1498,M-1990-19,T-17,P-87653,71',71,0,second half,0,1
S-1499,M-1990-19,T-17,P-18941,78',78,0,second half,1,0
S-1500,M-1990-19,T-17,P-35501,78',78,0,second half,0,1
S-1501,M-1990-19,T-09,P-90635,83',83,0,second half,1,0
S-1502,M-1990-19,T-09,P-68671,83',83,0,second half,0,1
S-1503,M-1990-19,T-09,P-10596,86',86,0,second half,1,0
S-1504,M-1990-19,T-09,P-12049,86',86,0,second half,0,1
S-1505,M-1990-20,T-74,P-46228,62',62,0,second half,1,0
S-1506,M-1990-20,T-74,P-60456,62',62,0,second half,0,1
S-1507,M-1990-20,T-74,P-22289,75',75,0,second half,1,0
S-1508,M-1990-20,T-64,P-39265,75',75,0,second half,1,0
S-1509,M-1990-20,T-74,P-67329,75',75,0,second half,0,1
S-1510,M-1990-20,T-64,P-42726,75',75,0,second half,0,1
S-1511,M-1990-20,T-64,P-56270,84',84,0,second half,1,0
S-1512,M-1990-20,T-64,P-10580,84',84,0,second half,0,1
S-1513,M-1990-21,T-28,P-19351,58',58,0,second half,1,0
S-1514,M-1990-21,T-28,P-00081,58',58,0,second half,0,1
S-1515,M-1990-21,T-28,P-02675,64',64,0,second half,1,0
S-1516,M-1990-21,T-28,P-34450,64',64,0,second half,0,1
S-1517,M-1990-21,T-48,P-52936,74',74,0,second half,1,0
S-1518,M-1990-21,T-48,P-11241,74',74,0,second half,0,1
S-1519,M-1990-22,T-26,P-07223,60',60,0,second half,1,0
S-1520,M-1990-22,T-26,P-62807,60',60,0,second half,0,1
S-1521,M-1990-22,T-60,P-42603,64',64,0,second half,1,0
S-1522,M-1990-22,T-60,P-87036,64',64,0,second half,0,1
S-1523,M-1990-22,T-26,P-41648,76',76,0,second half,1,0
S-1524,M-1990-22,T-26,P-73679,76',76,0,second half,0,1
S-1525,M-1990-22,T-60,P-94106,84',84,0,second half,1,0
S-1526,M-1990-22,T-60,P-51629,84',84,0,second half,0,1
S-1527,M-1990-23,T-06,P-05723,46',46,0,second half,1,0
S-1528,M-1990-23,T-84,P-68463,46',46,0,second half,1,0
S-1529,M-1990-23,T-06,P-35636,46',46,0,second half,0,1
S-1530,M-1990-23,T-84,P-57189,46',46,0,second half,0,1
S-1531,M-1990-23,T-84,P-68471,56',56,0,second half,1,0
S-1532,M-1990-23,T-84,P-52902,56',56,0,second half,0,1
S-1533,M-1990-23,T-06,P-51650,75',75,0,second half,1,0
S-1534,M-1990-23,T-06,P-92384,75',75,0,second half,0,1
S-1535,M-1990-24,T-71,P-43076,52',52,0,second half,1,0
S-1536,M-1990-24,T-71,P-66410,52',52,0,second half,0,1
S-1537,M-1990-24,T-71,P-43950,68',68,0,second half,1,0
S-1538,M-1990-24,T-71,P-65387,68',68,0,second half,0,1
S-1539,M-1990-24,T-73,P-12940,76',76,0,second half,1,0
S-1540,M-1990-24,T-73,P-84197,76',76,0,second half,0,1
S-1541,M-1990-24,T-73,P-61508,81',81,0,second half,1,0
S-1542,M-1990-24,T-73,P-44411,81',81,0,second half,0,1
S-1543,M-1990-25,T-03,P-30977,53',53,0,second half,1,0
S-1544,M-1990-25,T-03,P-49676,53',53,0,second half,0,1
S-1545,M-1990-25,T-03,P-95267,60',60,0,second half,1,0
S-1546,M-1990-25,T-03,P-53936,60',60,0,second half,0,1
S-1547,M-1990-25,T-61,P-67274,72',72,0,second half,1,0
S-1548,M-1990-25,T-61,P-49988,72',72,0,second half,0,1
S-1549,M-1990-25,T-61,P-83453,82',82,0,second half,1,0
S-1550,M-1990-25,T-61,P-34184,82',82,0,second half,0,1
S-1551,M-1990-26,T-11,P-44016,34',34,0,first half,1,0
S-1552,M-1990-26,T-11,P-58080,34',34,0,first half,0,1
S-1553,M-1990-26,T-72,P-10165,46',46,0,second half,1,0
S-1554,M-1990-26,T-72,P-27906,46',46,0,second half,0,1
S-1555,M-1990-26,T-11,P-64478,56',56,0,second half,1,0
S-1556,M-1990-26,T-11,P-81131,56',56,0,second half,0,1
S-1557,M-1990-26,T-72,P-48718,72',72,0,second half,1,0
S-1558,M-1990-26,T-72,P-34497,72',72,0,second half,0,1
S-1559,M-1990-27,T-86,P-60022,46',46,0,second half,1,0
S-1560,M-1990-27,T-86,P-89975,46',46,0,second half,0,1
S-1561,M-1990-27,T-86,P-77552,88',88,0,second half,1,0
S-1562,M-1990-27,T-86,P-45408,88',88,0,second half,0,1
S-1563,M-1990-28,T-82,P-77154,35',35,0,first half,1,0
S-1564,M-1990-28,T-82,P-52938,35',35,0,first half,0,1
S-1565,M-1990-28,T-82,P-56780,46',46,0,second half,1,0
S-1566,M-1990-28,T-82,P-27017,46',46,0,second half,0,1
S-1567,M-1990-28,T-87,P-83693,64',64,0,second half,1,0
S-1568,M-1990-28,T-87,P-09094,64',64,0,second half,0,1
S-1569,M-1990-28,T-87,P-48922,78',78,0,second half,1,0
S-1570,M-1990-28,T-87,P-62861,78',78,0,second half,0,1
S-1571,M-1990-29,T-05,P-16938,46',46,0,second half,1,0
S-1572,M-1990-29,T-05,P-67426,46',46,0,second half,0,1
S-1573,M-1990-29,T-83,P-85296,55',55,0,second half,1,0
S-1574,M-1990-29,T-83,P-67232,55',55,0,second half,0,1
S-1575,M-1990-29,T-83,P-82723,70',70,0,second half,1,0
S-1576,M-1990-29,T-83,P-44443,70',70,0,second half,0,1
S-1577,M-1990-29,T-05,P-79953,86',86,0,second half,1,0
S-1578,M-1990-29,T-05,P-16277,86',86,0,second half,0,1
S-1579,M-1990-30,T-21,P-48690,46',46,0,second half,1,0
S-1580,M-1990-30,T-21,P-20237,46',46,0,second half,0,1
S-1581,M-1990-30,T-41,P-38434,51',51,0,second half,1,0
S-1582,M-1990-30,T-41,P-35719,51',51,0,second half,0,1
S-1583,M-1990-30,T-21,P-78227,58',58,0,second half,1,0
S-1584,M-1990-30,T-21,P-71732,58',58,0,second half,0,1
S-1585,M-1990-30,T-41,P-32608,65',65,0,second half,1,0
S-1586,M-1990-30,T-41,P-73911,65',65,0,second half,0,1
S-1587,M-1990-31,T-64,P-10435,39',39,0,first half,1,0
S-1588,M-1990-31,T-64,P-16627,39',39,0,first half,0,1
S-1589,M-1990-31,T-09,P-61251,65',65,0,second half,1,0
S-1590,M-1990-31,T-09,P-60969,65',65,0,second half,0,1
S-1591,M-1990-31,T-64,P-10580,79',79,0,second half,1,0
S-1592,M-1990-31,T-64,P-56270,79',79,0,second half,0,1
S-1593,M-1990-32,T-74,P-26281,34',34,0,first half,1,0
S-1594,M-1990-32,T-74,P-27804,34',34,0,first half,0,1
S-1595,M-1990-32,T-17,P-16382,60',60,0,second half,1,0
S-1596,M-1990-32,T-17,P-02273,60',60,0,second half,0,1
S-1597,M-1990-32,T-17,P-13444,73',73,0,second half,1,0
S-1598,M-1990-32,T-17,P-35501,73',73,0,second half,0,1
S-1599,M-1990-32,T-74,P-67329,81',81,0,second half,1,0
S-1600,M-1990-32,T-74,P-02017,81',81,0,second half,0,1
S-1601,M-1990-33,T-06,P-35636,31',31,0,first half,1,0
S-1602,M-1990-33,T-06,P-37431,31',31,0,first half,0,1
S-1603,M-1990-33,T-06,P-33618,78',78,0,second half,1,0
S-1604,M-1990-33,T-06,P-03300,78',78,0,second half,0,1
S-1605,M-1990-33,T-73,P-12940,82',82,0,second half,1,0
S-1606,M-1990-33,T-73,P-76590,82',82,0,second half,0,1
S-1607,M-1990-33,T-73,P-18314,88',88,0,second half,1,0
S-1608,M-1990-33,T-73,P-46166,88',88,0,second half,0,1
S-1609,M-1990-34,T-71,P-50938,43',43,0,first half,1,0
S-1610,M-1990-34,T-71,P-15222,43',43,0,first half,0,1
S-1611,M-1990-34,T-84,P-68471,46',46,0,second half,1,0
S-1612,M-1990-34,T-84,P-57189,46',46,0,second half,0,1
S-1613,M-1990-34,T-84,P-68611,62',62,0,second half,1,0
S-1614,M-1990-34,T-84,P-30100,62',62,0,second half,0,1
S-1615,M-1990-34,T-71,P-76411,79',79,0,second half,1,0
S-1616,M-1990-34,T-71,P-43076,79',79,0,second half,0,1
S-1617,M-1990-35,T-26,P-41648,77',77,0,second half,1,0
S-1618,M-1990-35,T-26,P-73679,77',77,0,second half,1,0
S-1619,M-1990-35,T-26,P-57839,77',77,0,second half,0,1
S-1620,M-1990-35,T-26,P-26446,77',77,0,second half,0,1
S-1621,M-1990-35,T-28,P-00081,84',84,0,second half,1,0
S-1622,M-1990-35,T-28,P-18335,84',84,0,second half,0,1
S-1623,M-1990-35,T-28,P-19351,86',86,0,second half,1,0
S-1624,M-1990-35,T-28,P-34450,86',86,0,second half,0,1
S-1625,M-1990-36,T-48,P-47334,58',58,0,second half,1,0
S-1626,M-1990-36,T-48,P-77764,58',58,0,second half,0,1
S-1627,M-1990-36,T-60,P-72379,62',62,0,second half,1,0
S-1628,M-1990-36,T-60,P-42603,62',62,0,second half,1,0
S-1629,M-1990-36,T-60,P-04391,62',62,0,second half,0,1
S-1630,M-1990-36,T-60,P-94106,62',62,0,second half,0,1
S-1631,M-1990-36,T-48,P-11241,78',78,0,second half,1,0
S-1632,M-1990-36,T-48,P-84043,78',78,0,second half,0,1
S-1633,M-1990-37,T-11,P-59402,54',54,0,second half,1,0
S-1634,M-1990-37,T-11,P-58080,54',54,0,second half,0,1
S-1635,M-1990-37,T-16,P-75417,63',63,0,second half,1,0
S-1636,M-1990-37,T-16,P-82012,63',63,0,second half,0,1
S-1637,M-1990-37,T-11,P-64478,69',69,0,second half,1,0
S-1638,M-1990-37,T-11,P-36769,69',69,0,second half,0,1
S-1639,M-1990-37,T-16,P-31825,79',79,0,second half,1,0
S-1640,M-1990-37,T-16,P-02405,79',79,0,second half,0,1
S-1641,M-1990-38,T-17,P-50080,46',46,0,second half,1,0
S-1642,M-1990-38,T-17,P-02273,46',46,0,second half,0,1
S-1643,M-1990-38,T-17,P-13444,65',65,0,second half,1,0
S-1644,M-1990-38,T-17,P-35501,65',65,0,second half,0,1
S-1645,M-1990-39,T-03,P-30977,61',61,0,second half,1,0
S-1646,M-1990-39,T-03,P-10969,61',61,0,second half,0,1
S-1647,M-1990-39,T-09,P-06573,84',84,0,second half,1,0
S-1648,M-1990-39,T-09,P-76896,84',84,0,second half,1,0
S-1649,M-1990-39,T-09,P-12049,84',84,0,second half,0,1
S-1650,M-1990-39,T-09,P-52379,84',84,0,second half,0,1
S-1651,M-1990-40,T-48,P-37630,66',66,0,second half,1,0
S-1652,M-1990-40,T-48,P-11241,66',66,0,second half,0,1
S-1653,M-1990-40,T-86,P-91373,77',77,0,second half,1,0
S-1654,M-1990-40,T-86,P-43380,77',77,0,second half,0,1
S-1655,M-1990-40,T-48,P-47334,78',78,0,second half,1,0
S-1656,M-1990-40,T-48,P-15631,78',78,0,second half,0,1
S-1657,M-1990-41,T-60,P-42603,22',22,0,first half,1,0
S-1658,M-1990-41,T-60,P-94106,22',22,0,first half,0,1
S-1659,M-1990-41,T-61,P-69340,74',74,0,second half,1,0
S-1660,M-1990-41,T-61,P-49988,74',74,0,second half,0,1
S-1661,M-1990-41,T-60,P-69817,94',94,0,"extra time, first half",1,0
S-1662,M-1990-41,T-60,P-64796,94',94,0,"extra time, first half",0,1
S-1663,M-1990-41,T-61,P-83453,98',98,0,"extra time, first half",1,0
S-1664,M-1990-41,T-61,P-40531,98',98,0,"extra time, first half",0,1
S-1665,M-1990-42,T-41,P-67585,52',52,0,second half,1,0
S-1666,M-1990-42,T-41,P-35253,52',52,0,second half,0,1
S-1667,M-1990-42,T-84,P-57189,55',55,0,second half,1,0
S-1668,M-1990-42,T-84,P-68611,55',55,0,second half,0,1
S-1669,M-1990-42,T-41,P-78756,79',79,0,second half,1,0
S-1670,M-1990-42,T-84,P-68471,79',79,0,second half,1,0
S-1671,M-1990-42,T-41,P-73911,79',79,0,second half,0,1
S-1672,M-1990-42,T-84,P-68463,79',79,0,second half,0,1
S-1673,M-1990-43,T-73,P-75527,49',49,0,second half,1,0
S-1674,M-1990-43,T-73,P-80363,49',49,0,second half,0,1
S-1675,M-1990-43,T-87,P-31892,55',55,0,second half,1,0
S-1676,M-1990-43,T-87,P-18303,55',55,0,second half,0,1
S-1677,M-1990-43,T-73,P-12940,79',79,0,second half,1,0
S-1678,M-1990-43,T-87,P-54317,79',79,0,second half,1,0
S-1679,M-1990-43,T-73,P-10514,79',79,0,second half,0,1
S-1680,M-1990-43,T-87,P-09094,79',79,0,second half,0,1
S-1681,M-1990-44,T-06,P-28230,64',64,0,second half,1,0
S-1682,M-1990-44,T-06,P-47038,64',64,0,second half,0,1
S-1683,M-1990-44,T-28,P-27404,71',71,0,second half,1,0
S-1684,M-1990-44,T-28,P-34450,71',71,0,second half,0,1
S-1685,M-1990-44,T-28,P-38921,74',74,0,second half,1,0
S-1686,M-1990-44,T-28,P-00081,74',74,0,second half,0,1
S-1687,M-1990-44,T-06,P-51650,107',107,0,"extra time, second half",1,0
S-1688,M-1990-44,T-06,P-92384,107',107,0,"extra time, second half",0,1
S-1689,M-1990-45,T-03,P-46907,51',51,0,second half,1,0
S-1690,M-1990-45,T-03,P-30977,51',51,0,second half,0,1
S-1691,M-1990-45,T-87,P-74361,61',61,0,second half,1,0
S-1692,M-1990-45,T-87,P-18303,61',61,0,second half,0,1
S-1693,M-1990-45,T-03,P-10969,87',87,0,second half,1,0
S-1694,M-1990-45,T-03,P-53936,87',87,0,second half,0,1
S-1695,M-1990-46,T-60,P-51629,53',53,0,second half,1,0
S-1696,M-1990-46,T-60,P-94106,53',53,0,second half,0,1
S-1697,M-1990-46,T-41,P-75545,62',62,0,second half,1,0
S-1698,M-1990-46,T-41,P-13638,62',62,0,second half,0,1
S-1699,M-1990-46,T-41,P-78756,70',70,0,second half,1,0
S-1700,M-1990-46,T-41,P-35253,70',70,0,second half,0,1
S-1701,M-1990-46,T-60,P-42603,78',78,0,second half,1,0
S-1702,M-1990-46,T-60,P-52963,78',78,0,second half,0,1
S-1703,M-1990-47,T-21,P-08239,67',67,0,second half,1,0
S-1704,M-1990-47,T-21,P-48690,67',67,0,second half,0,1
S-1705,M-1990-47,T-21,P-16313,79',79,0,second half,1,0
S-1706,M-1990-47,T-21,P-71732,79',79,0,second half,0,1
S-1707,M-1990-47,T-86,P-60022,82',82,0,second half,1,0
S-1708,M-1990-47,T-86,P-37963,82',82,0,second half,0,1
S-1709,M-1990-48,T-11,P-03377,46',46,0,second half,1,0
S-1710,M-1990-48,T-28,P-38921,46',46,0,second half,1,0
S-1711,M-1990-48,T-11,P-58080,46',46,0,second half,0,1
S-1712,M-1990-48,T-28,P-18335,46',46,0,second half,0,1
S-1713,M-1990-48,T-11,P-59402,62',62,0,second half,1,0
S-1714,M-1990-48,T-11,P-41084,62',62,0,second half,0,1
S-1715,M-1990-48,T-28,P-49962,73',73,0,second half,1,0
S-1716,M-1990-48,T-28,P-76340,73',73,0,second half,0,1
S-1717,M-1990-49,T-03,P-10969,46',46,0,second half,1,0
S-1718,M-1990-49,T-03,P-30977,46',46,0,second half,0,1
S-1719,M-1990-49,T-41,P-81402,70',70,0,second half,1,0
S-1720,M-1990-49,T-41,P-35253,70',70,0,second half,0,1
S-1721,M-1990-49,T-41,P-75545,73',73,0,second half,1,0
S-1722,M-1990-49,T-41,P-78756,73',73,0,second half,0,1
S-1723,M-1990-49,T-03,P-14841,99',99,0,"extra time, first half",1,0
S-1724,M-1990-49,T-03,P-22408,99',99,0,"extra time, first half",0,1
S-1725,M-1990-50,T-86,P-04572,38',38,0,first half,1,0
S-1726,M-1990-50,T-86,P-43380,38',38,0,first half,0,1
S-1727,M-1990-50,T-86,P-77552,66',66,0,second half,1,0
S-1728,M-1990-50,T-86,P-74629,66',66,0,second half,0,1
S-1729,M-1990-50,T-28,P-49962,70',70,0,second half,1,0
S-1730,M-1990-50,T-28,P-76340,70',70,0,second half,0,1
S-1731,M-1990-51,T-41,P-35719,67',67,0,second half,1,0
S-1732,M-1990-51,T-41,P-67585,67',67,0,second half,0,1
S-1733,M-1990-51,T-28,P-68510,71',71,0,second half,1,0
S-1734,M-1990-51,T-28,P-27404,71',71,0,second half,1,0
S-1735,M-1990-51,T-28,P-17303,71',71,0,second half,0,1
S-1736,M-1990-51,T-28,P-19351,71',71,0,second half,0,1
S-1737,M-1990-51,T-41,P-75545,90',90,0,second half,1,0
S-1738,M-1990-51,T-41,P-47366,90',90,0,second half,0,1
S-1739,M-1990-52,T-03,P-79080,46',46,0,second half,1,0
S-1740,M-1990-52,T-03,P-31161,46',46,0,second half,0,1
S-1741,M-1990-52,T-03,P-95267,53',53,0,second half,1,0
S-1742,M-1990-52,T-03,P-10969,53',53,0,second half,0,1
S-1743,M-1990-52,T-86,P-59388,73',73,0,second half,1,0
S-1744,M-1990-52,T-86,P-74629,73',73,0,second half,0,1
S-1921,M-1994-01,T-31,P-43380,60',60,0,second half,1,0
S-1922,M-1994-01,T-31,P-78222,60',60,0,second half,0,1
S-1923,M-1994-01,T-07,P-84079,66',66,0,second half,1,0
S-1924,M-1994-01,T-07,P-11058,66',66,0,second half,0,1
S-1925,M-1994-01,T-07,P-97920,79',79,0,second half,1,0
S-1926,M-1994-01,T-07,P-22812,79',79,0,second half,0,1
S-1927,M-1994-01,T-31,P-77552,83',83,0,second half,1,0
S-1928,M-1994-01,T-31,P-47227,83',83,0,second half,0,1
S-1929,M-1994-02,T-73,P-60964,47',47,0,second half,1,0
S-1930,M-1994-02,T-73,P-97666,47',47,0,second half,0,1
S-1931,M-1994-02,T-71,P-95664,59',59,0,second half,1,0
S-1932,M-1994-02,T-71,P-65525,59',59,0,second half,0,1
S-1933,M-1994-02,T-73,P-18314,63',63,0,second half,1,0
S-1934,M-1994-02,T-73,P-97482,63',63,0,second half,0,1
S-1935,M-1994-02,T-71,P-09742,73',73,0,second half,1,0
S-1936,M-1994-02,T-71,P-55350,73',73,0,second half,0,1
S-1937,M-1994-03,T-83,P-67232,58',58,0,second half,1,0
S-1938,M-1994-03,T-83,P-69356,58',58,0,second half,0,1
S-1939,M-1994-03,T-75,P-10499,72',72,0,second half,1,0
S-1940,M-1994-03,T-75,P-76790,72',72,0,second half,0,1
S-1941,M-1994-03,T-75,P-78318,77',77,0,second half,1,0
S-1942,M-1994-03,T-75,P-16251,77',77,0,second half,0,1
S-1943,M-1994-03,T-83,P-96178,81',81,0,second half,1,0
S-1944,M-1994-03,T-83,P-49258,81',81,0,second half,0,1
S-1945,M-1994-04,T-41,P-38178,45',45,0,first half,1,0
S-1946,M-1994-04,T-41,P-31072,45',45,0,first half,0,1
S-1947,M-1994-04,T-60,P-95491,68',68,0,second half,1,0
S-1948,M-1994-04,T-60,P-15705,68',68,0,second half,0,1
S-1949,M-1994-04,T-41,P-32071,84',84,0,second half,1,0
S-1950,M-1994-04,T-41,P-67585,84',84,0,second half,0,1
S-1951,M-1994-04,T-60,P-90357,90',90,0,second half,1,0
S-1952,M-1994-04,T-60,P-42603,90',90,0,second half,0,1
S-1953,M-1994-05,T-61,P-54322,68',68,0,second half,1,0
S-1954,M-1994-05,T-61,P-79864,68',68,0,second half,0,1
S-1955,M-1994-05,T-61,P-69340,90',90,0,second half,1,0
S-1956,M-1994-05,T-61,P-42028,90',90,0,second half,0,1
S-1957,M-1994-06,T-06,P-51869,54',54,0,second half,1,0
S-1958,M-1994-06,T-06,P-35636,54',54,0,second half,0,1
S-1959,M-1994-06,T-47,P-37917,69',69,0,second half,1,0
S-1960,M-1994-06,T-47,P-61219,69',69,0,second half,0,1
S-1961,M-1994-06,T-47,P-09278,82',82,0,second half,1,0
S-1962,M-1994-06,T-47,P-16451,82',82,0,second half,0,1
S-1963,M-1994-06,T-06,P-33197,85',85,0,second half,1,0
S-1964,M-1994-06,T-06,P-10129,85',85,0,second half,0,1
S-1965,M-1994-06,T-47,P-74924,89',89,0,second half,1,0
S-1966,M-1994-06,T-47,P-62567,89',89,0,second half,0,1
S-1967,M-1994-07,T-53,P-31031,46',46,0,second half,1,0
S-1968,M-1994-07,T-46,P-16030,46',46,0,second half,1,0
S-1969,M-1994-07,T-53,P-83152,46',46,0,second half,0,1
S-1970,M-1994-07,T-46,P-82483,46',46,0,second half,0,1
S-1971,M-1994-07,T-46,P-74788,71',71,0,second half,1,0
S-1972,M-1994-07,T-46,P-40627,71',71,0,second half,0,1
S-1973,M-1994-07,T-53,P-48934,78',78,0,second half,1,0
S-1974,M-1994-07,T-53,P-72296,78',78,0,second half,0,1
S-1975,M-1994-08,T-74,P-65081,61',61,0,second half,1,0
S-1976,M-1994-08,T-74,P-42895,61',61,0,second half,0,1
S-1977,M-1994-08,T-74,P-21234,76',76,0,second half,1,0
S-1978,M-1994-08,T-74,P-60371,76',76,0,second half,0,1
S-1979,M-1994-08,T-11,P-43560,81',81,0,second half,1,0
S-1980,M-1994-08,T-11,P-49445,81',81,0,second half,0,1
S-1981,M-1994-08,T-11,P-59402,88',88,0,second half,1,0
S-1982,M-1994-08,T-11,P-03377,88',88,0,second half,0,1
S-1983,M-1994-09,T-62,P-46493,55',55,0,second half,1,0
S-1984,M-1994-09,T-62,P-73354,55',55,0,second half,0,1
S-1985,M-1994-09,T-09,P-61247,75',75,0,second half,1,0
S-1986,M-1994-09,T-09,P-56505,75',75,0,second half,0,1
S-1987,M-1994-09,T-62,P-42532,77',77,0,second half,1,0
S-1988,M-1994-09,T-62,P-99207,77',77,0,second half,0,1
S-1989,M-1994-09,T-09,P-32466,85',85,0,second half,1,0
S-1990,M-1994-09,T-09,P-78793,85',85,0,second half,0,1
S-1991,M-1994-10,T-63,P-03048,45',45,0,first half,1,0
S-1992,M-1994-10,T-63,P-60814,45',45,0,first half,0,1
S-1993,M-1994-10,T-48,P-33834,58',58,0,second half,1,0
S-1994,M-1994-10,T-48,P-20827,58',58,0,second half,0,1
S-1995,M-1994-10,T-63,P-41428,69',69,0,second half,1,0
