goal_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,own_goal,penalty
G-1903,WC-1998,M-1998-46,T-43,P-19136,54',54,0,second half,0,0
G-1904,WC-1998,M-1998-46,T-44,P-84762,74',74,0,second half,0,0
G-1905,WC-1998,M-1998-47,T-28,P-40570,20',20,0,first half,0,0
G-1906,WC-1998,M-1998-47,T-28,P-81049,29',29,0,first half,0,0
G-1907,WC-1998,M-1998-48,T-79,P-58711,12',12,0,first half,0,1
G-1908,WC-1998,M-1998-48,T-61,P-67833,71',71,0,second half,0,0
G-1909,WC-1998,M-1998-49,T-41,P-34670,18',18,0,first half,0,0
G-1910,WC-1998,M-1998-50,T-09,P-03658,11',11,0,first half,0,0
G-1911,WC-1998,M-1998-50,T-09,P-03658,26',26,0,first half,0,0
G-1912,WC-1998,M-1998-50,T-09,P-62722,45'+3',45,3,"first half, stoppage time",0,1
G-1913,WC-1998,M-1998-50,T-13,P-39251,70',70,0,second half,0,0
G-1914,WC-1998,M-1998-50,T-09,P-62722,72',72,0,second half,0,0
G-1915,WC-1998,M-1998-51,T-30,P-74952,114',114,0,"extra time, second half",0,0
G-1916,WC-1998,M-1998-52,T-22,P-87668,3',3,0,first half,0,0
G-1917,WC-1998,M-1998-52,T-22,P-28133,12',12,0,first half,0,0
G-1918,WC-1998,M-1998-52,T-22,P-80289,58',58,0,second half,0,0
G-1919,WC-1998,M-1998-52,T-22,P-72404,76',76,0,second half,0,0
G-1920,WC-1998,M-1998-52,T-50,P-02360,77',77,0,second half,0,0
G-1921,WC-1998,M-1998-53,T-46,P-45941,47',47,0,second half,0,0
G-1922,WC-1998,M-1998-53,T-31,P-91373,74',74,0,second half,0,0
G-1923,WC-1998,M-1998-53,T-31,P-84534,86',86,0,second half,0,0
G-1924,WC-1998,M-1998-54,T-48,P-22409,38',38,0,first half,0,0
G-1925,WC-1998,M-1998-54,T-87,P-43392,48',48,0,second half,0,0
G-1926,WC-1998,M-1998-54,T-48,P-45916,90'+2',90,2,"second half, stoppage time",0,0
G-1927,WC-1998,M-1998-55,T-18,P-58374,45'+2',45,2,"first half, stoppage time",0,1
G-1928,WC-1998,M-1998-56,T-03,P-84542,5',5,0,first half,0,1
G-1929,WC-1998,M-1998-56,T-28,P-63416,9',9,0,first half,0,1
G-1930,WC-1998,M-1998-56,T-28,P-51130,16',16,0,first half,0,0
G-1931,WC-1998,M-1998-56,T-03,P-53716,45'+1',45,1,"first half, stoppage time",0,0
G-1932,WC-1998,M-1998-58,T-22,P-68055,2',2,0,first half,0,0
G-1933,WC-1998,M-1998-58,T-09,P-68671,10',10,0,first half,0,0
G-1934,WC-1998,M-1998-58,T-09,P-74261,25',25,0,first half,0,0
G-1935,WC-1998,M-1998-58,T-22,P-28133,50',50,0,second half,0,0
G-1936,WC-1998,M-1998-58,T-09,P-74261,59',59,0,second half,0,0
G-1937,WC-1998,M-1998-59,T-48,P-59191,12',12,0,first half,0,0
G-1938,WC-1998,M-1998-59,T-03,P-60203,17',17,0,first half,0,0
G-1939,WC-1998,M-1998-59,T-48,P-22409,90',90,0,second half,0,0
G-1940,WC-1998,M-1998-60,T-18,P-26414,45'+3',45,3,"first half, stoppage time",0,0
G-1941,WC-1998,M-1998-60,T-18,P-96110,80',80,0,second half,0,0
G-1942,WC-1998,M-1998-60,T-18,P-58374,85',85,0,second half,0,0
G-1943,WC-1998,M-1998-61,T-09,P-62722,46',46,0,second half,0,0
G-1944,WC-1998,M-1998-61,T-48,P-59191,87',87,0,second half,0,0
G-1945,WC-1998,M-1998-62,T-18,P-58374,46',46,0,second half,0,0
G-1946,WC-1998,M-1998-62,T-30,P-56947,47',47,0,second half,0,0
G-1947,WC-1998,M-1998-62,T-30,P-56947,70',70,0,second half,0,0
G-1948,WC-1998,M-1998-63,T-18,P-62861,14',14,0,first half,0,0
G-1949,WC-1998,M-1998-63,T-48,P-34767,22',22,0,first half,0,0
G-1950,WC-1998,M-1998-63,T-18,P-58374,36',36,0,first half,0,0
G-1951,WC-1998,M-1998-64,T-30,P-56430,27',27,0,first half,0,0
G-1952,WC-1998,M-1998-64,T-30,P-56430,45'+1',45,1,"first half, stoppage time",0,0
G-1953,WC-1998,M-1998-64,T-30,P-40400,90'+3',90,3,"second half, stoppage time",0,0
G-1954,WC-1999,M-1999-01,T-83,P-28901,17',17,0,first half,0,0
G-1955,WC-1999,M-1999-01,T-83,P-89416,73',73,0,second half,0,0
G-1956,WC-1999,M-1999-01,T-83,P-25850,89',89,0,second half,0,0
G-1957,WC-1999,M-1999-02,T-74,P-26509,2',2,0,first half,0,0
G-1958,WC-1999,M-1999-02,T-14,P-09811,17',17,0,first half,0,0
G-1959,WC-1999,M-1999-02,T-14,P-10128,69',69,0,second half,0,0
G-1960,WC-1999,M-1999-03,T-09,P-26383,3',3,0,first half,0,0
G-1961,WC-1999,M-1999-03,T-46,P-92275,10',10,0,first half,0,0
G-1962,WC-1999,M-1999-03,T-09,P-26383,12',12,0,first half,0,0
G-1963,WC-1999,M-1999-03,T-09,P-57452,29',29,0,first half,0,0
G-1964,WC-1999,M-1999-03,T-09,P-90420,35',35,0,first half,0,1
G-1965,WC-1999,M-1999-03,T-09,P-57452,42',42,0,first half,0,0
G-1966,WC-1999,M-1999-03,T-09,P-57452,50',50,0,second half,0,0
G-1967,WC-1999,M-1999-03,T-09,P-26383,90'+1',90,1,"second half, stoppage time",0,0
G-1968,WC-1999,M-1999-04,T-12,P-08594,32',32,0,first half,0,0
G-1969,WC-1999,M-1999-04,T-44,P-82283,64',64,0,second half,0,0
G-1970,WC-1999,M-1999-05,T-41,P-06810,36',36,0,first half,0,0
G-1971,WC-1999,M-1999-05,T-31,P-53366,61',61,0,second half,0,1
G-1972,WC-1999,M-1999-06,T-53,P-04956,28',28,0,first half,0,0
G-1973,WC-1999,M-1999-06,T-53,P-75121,68',68,0,second half,0,0
G-1974,WC-1999,M-1999-06,T-62,P-37971,78',78,0,second half,0,0
G-1975,WC-1999,M-1999-07,T-50,P-93242,50',50,0,second half,0,0
G-1976,WC-1999,M-1999-07,T-51,P-07307,74',74,0,second half,0,0
G-1977,WC-1999,M-1999-07,T-50,P-33681,79',79,0,second half,0,0
G-1978,WC-1999,M-1999-08,T-04,P-61821,74',74,0,second half,0,0
G-1979,WC-1999,M-1999-08,T-32,P-84404,76',76,0,second half,0,0
G-1980,WC-1999,M-1999-09,T-62,P-42638,29',29,0,first half,0,0
G-1981,WC-1999,M-1999-09,T-62,P-42830,52',52,0,second half,0,0
G-1982,WC-1999,M-1999-09,T-62,P-31383,58',58,0,second half,0,0
G-1983,WC-1999,M-1999-09,T-62,P-90659,80',80,0,second half,0,0
G-1984,WC-1999,M-1999-09,T-62,P-42830,90',90,0,second half,0,0
G-1985,WC-1999,M-1999-10,T-53,P-29915,8',8,0,first half,0,0
G-1986,WC-1999,M-1999-10,T-12,P-26057,31',31,0,first half,0,0
G-1987,WC-1999,M-1999-10,T-53,P-29915,36',36,0,first half,0,0
G-1988,WC-1999,M-1999-10,T-53,P-72974,49',49,0,second half,0,0
G-1989,WC-1999,M-1999-10,T-53,P-84389,54',54,0,second half,0,0
G-1990,WC-1999,M-1999-10,T-53,P-58688,62',62,0,second half,0,0
G-1991,WC-1999,M-1999-10,T-53,P-75121,76',76,0,second half,0,0
G-1992,WC-1999,M-1999-10,T-53,P-70069,87',87,0,second half,0,0
G-1993,WC-1999,M-1999-11,T-74,P-84530,8',8,0,first half,0,0
G-1994,WC-1999,M-1999-11,T-74,P-31388,21',21,0,first half,0,0
G-1995,WC-1999,M-1999-11,T-04,P-61821,32',32,0,first half,0,0
G-1996,WC-1999,M-1999-11,T-74,P-31388,69',69,0,second half,0,0
G-1997,WC-1999,M-1999-12,T-14,P-14903,9',9,0,first half,0,0
G-1998,WC-1999,M-1999-12,T-14,P-09811,16',16,0,first half,0,0
G-1999,WC-1999,M-1999-12,T-14,P-14903,21',21,0,first half,0,0
G-2000,WC-1999,M-1999-12,T-14,P-14903,54',54,0,second half,0,0
G-2001,WC-1999,M-1999-12,T-14,P-70314,82',82,0,second half,0,0
G-2002,WC-1999,M-1999-12,T-14,P-70314,90'+1',90,1,"second half, stoppage time",0,0
G-2003,WC-1999,M-1999-12,T-14,P-65910,90'+2',90,2,"second half, stoppage time",0,0
G-2004,WC-1999,M-1999-13,T-09,P-57452,3',3,0,first half,0,0
G-2005,WC-1999,M-1999-13,T-09,P-57452,63',63,0,second half,0,0
G-2006,WC-1999,M-1999-14,T-51,P-46500,15',15,0,first half,0,0
G-2007,WC-1999,M-1999-14,T-51,P-07307,39',39,0,first half,0,0
G-2008,WC-1999,M-1999-14,T-51,P-16569,73',73,0,second half,0,0
G-2009,WC-1999,M-1999-14,T-22,P-34416,74',74,0,second half,0,0
G-2010,WC-1999,M-1999-15,T-50,P-68759,2',2,0,first half,0,0
G-2011,WC-1999,M-1999-15,T-83,P-38422,19',19,0,first half,1,0
G-2012,WC-1999,M-1999-15,T-83,P-28901,20',20,0,first half,0,0
G-2013,WC-1999,M-1999-15,T-83,P-98699,23',23,0,first half,0,0
G-2014,WC-1999,M-1999-15,T-83,P-25850,32',32,0,first half,0,0
G-2015,WC-1999,M-1999-15,T-83,P-54794,39',39,0,first half,0,0
G-2016,WC-1999,M-1999-15,T-83,P-18634,42',42,0,first half,0,0
G-2017,WC-1999,M-1999-15,T-83,P-98699,83',83,0,second half,0,0
G-2018,WC-1999,M-1999-16,T-31,P-27479,10',10,0,first half,0,0
G-2019,WC-1999,M-1999-16,T-31,P-49074,45'+1',45,1,"first half, stoppage time",0,0
G-2020,WC-1999,M-1999-16,T-31,P-78246,49',49,0,second half,0,0
G-2021,WC-1999,M-1999-16,T-31,P-27479,57',57,0,second half,0,0
G-2022,WC-1999,M-1999-16,T-31,P-42444,89',89,0,second half,0,0
G-2023,WC-1999,M-1999-16,T-31,P-27479,90'+2',90,2,"second half, stoppage time",0,0
G-2024,WC-1999,M-1999-17,T-62,P-62577,54',54,0,second half,0,0
G-2025,WC-1999,M-1999-17,T-62,P-90185,66',66,0,second half,0,0
G-2026,WC-1999,M-1999-17,T-12,P-26057,76',76,0,second half,0,0
G-2027,WC-1999,M-1999-17,T-62,P-90185,86',86,0,second half,0,0
G-2028,WC-1999,M-1999-17,T-62,P-20242,90'+1',90,1,"second half, stoppage time",0,0
G-2029,WC-1999,M-1999-18,T-14,P-14903,39',39,0,first half,0,0
G-2030,WC-1999,M-1999-18,T-14,P-14903,51',51,0,second half,0,0
G-2031,WC-1999,M-1999-18,T-04,P-19145,66',66,0,second half,0,0
G-2032,WC-1999,M-1999-18,T-14,P-48897,73',73,0,second half,0,0
G-2033,WC-1999,M-1999-19,T-74,P-36470,58',58,0,second half,0,0
G-2034,WC-1999,M-1999-19,T-74,P-36470,86',86,0,second half,0,0
G-2035,WC-1999,M-1999-20,T-53,P-84389,8',8,0,first half,0,1
G-2036,WC-1999,M-1999-20,T-53,P-51492,26',26,0,first half,1,0
G-2037,WC-1999,M-1999-20,T-53,P-29915,36',36,0,first half,0,0
G-2038,WC-1999,M-1999-20,T-53,P-49154,61',61,0,second half,0,0
G-2039,WC-1999,M-1999-21,T-31,P-52478,8',8,0,first half,0,0
G-2040,WC-1999,M-1999-21,T-09,P-90420,15',15,0,first half,0,0
G-2041,WC-1999,M-1999-21,T-09,P-57452,20',20,0,first half,0,0
G-2042,WC-1999,M-1999-21,T-31,P-53366,46',46,0,second half,0,1
G-2043,WC-1999,M-1999-21,T-31,P-70251,58',58,0,second half,0,0
G-2044,WC-1999,M-1999-21,T-09,P-67574,90'+4',90,4,"second half, stoppage time",0,0
G-2045,WC-1999,M-1999-22,T-50,P-93242,25',25,0,first half,0,0
G-2046,WC-1999,M-1999-22,T-50,P-68759,81',81,0,second half,0,0
G-2047,WC-1999,M-1999-23,T-41,P-06810,37',37,0,first half,0,0
G-2048,WC-1999,M-1999-23,T-41,P-58574,51',51,0,second half,0,0
G-2049,WC-1999,M-1999-24,T-83,P-14832,56',56,0,second half,0,0
G-2050,WC-1999,M-1999-24,T-83,P-49668,68',68,0,second half,0,0
G-2051,WC-1999,M-1999-24,T-83,P-49668,76',76,0,second half,0,0
G-2052,WC-1999,M-1999-25,T-14,P-67766,37',37,0,first half,0,0
G-2053,WC-1999,M-1999-25,T-14,P-09811,56',56,0,second half,0,0
G-2054,WC-1999,M-1999-26,T-53,P-29915,51',51,0,second half,0,0
G-2055,WC-1999,M-1999-26,T-53,P-75121,58',58,0,second half,0,0
G-2056,WC-1999,M-1999-26,T-53,P-84389,72',72,0,second half,0,1
G-2057,WC-1999,M-1999-26,T-74,P-52220,90'+1',90,1,"second half, stoppage time",0,0
G-2058,WC-1999,M-1999-27,T-31,P-99201,5',5,0,first half,1,0
G-2059,WC-1999,M-1999-27,T-83,P-98699,16',16,0,first half,0,0
G-2060,WC-1999,M-1999-27,T-31,P-53366,45'+1',45,1,"first half, stoppage time",0,0
G-2061,WC-1999,M-1999-27,T-83,P-99201,49',49,0,second half,0,0
G-2062,WC-1999,M-1999-27,T-83,P-30345,66',66,0,second half,0,0
G-2063,WC-1999,M-1999-28,T-09,P-96106,4',4,0,first half,0,0
G-2064,WC-1999,M-1999-28,T-09,P-96106,22',22,0,first half,0,0
G-2065,WC-1999,M-1999-28,T-09,P-09127,35',35,0,first half,0,0
G-2066,WC-1999,M-1999-28,T-50,P-65870,63',63,0,second half,0,0
G-2067,WC-1999,M-1999-28,T-50,P-68759,72',72,0,second half,0,0
G-2068,WC-1999,M-1999-28,T-50,P-05883,85',85,0,second half,0,0
G-2069,WC-1999,M-1999-28,T-09,P-57452,104',104,0,"extra time, first half",0,0
G-2070,WC-1999,M-1999-29,T-83,P-18634,5',5,0,first half,0,0
G-2071,WC-1999,M-1999-29,T-83,P-54794,80',80,0,second half,0,1
G-2072,WC-1999,M-1999-30,T-14,P-14903,3',3,0,first half,0,0
G-2073,WC-1999,M-1999-30,T-14,P-10128,14',14,0,first half,0,0
G-2074,WC-1999,M-1999-30,T-14,P-10128,51',51,0,second half,0,0
G-2075,WC-1999,M-1999-30,T-14,P-36217,65',65,0,second half,0,0
G-2076,WC-1999,M-1999-30,T-14,P-14903,72',72,0,second half,0,1
G-2077,WC-2002,M-2002-01,T-65,P-82212,30',30,0,first half,0,0
G-2078,WC-2002,M-2002-02,T-11,P-18804,39',39,0,first half,0,0
G-2079,WC-2002,M-2002-02,T-60,P-00105,52',52,0,second half,0,0
G-2080,WC-2002,M-2002-03,T-22,P-50534,45',45,0,first half,0,0
G-2081,WC-2002,M-2002-03,T-84,P-49428,47',47,0,second half,0,0
G-2082,WC-2002,M-2002-03,T-22,P-50534,83',83,0,second half,0,0
G-2083,WC-2002,M-2002-04,T-31,P-27787,20',20,0,first half,0,0
G-2084,WC-2002,M-2002-04,T-31,P-27787,25',25,0,first half,0,0
G-2085,WC-2002,M-2002-04,T-31,P-84003,40',40,0,first half,0,0
G-2086,WC-2002,M-2002-04,T-31,P-45490,45'+1',45,1,"first half, stoppage time",0,0
G-2087,WC-2002,M-2002-04,T-31,P-27787,70',70,0,second half,0,0
G-2088,WC-2002,M-2002-04,T-31,P-17520,73',73,0,second half,0,0
G-2089,WC-2002,M-2002-04,T-31,P-84534,84',84,0,second half,0,0
G-2090,WC-2002,M-2002-04,T-31,P-32136,90'+1',90,1,"second half, stoppage time",0,0
G-2091,WC-2002,M-2002-05,T-03,P-84542,63',63,0,second half,0,0
G-2092,WC-2002,M-2002-06,T-55,P-34530,39',39,0,first half,0,0
G-2093,WC-2002,M-2002-06,T-55,P-76678,55',55,0,second half,0,0
G-2094,WC-2002,M-2002-06,T-70,P-99521,63',63,0,second half,0,0
G-2095,WC-2002,M-2002-06,T-70,P-02423,90'+1',90,1,"second half, stoppage time",0,1
G-2096,WC-2002,M-2002-07,T-28,P-97840,24',24,0,first half,0,0
G-2097,WC-2002,M-2002-07,T-74,P-42808,59',59,0,second half,0,0
G-2098,WC-2002,M-2002-08,T-73,P-24556,44',44,0,first half,0,0
G-2099,WC-2002,M-2002-08,T-73,P-76612,74',74,0,second half,0,0
G-2100,WC-2002,M-2002-08,T-69,P-00649,82',82,0,second half,0,0
G-2101,WC-2002,M-2002-08,T-73,P-35246,87',87,0,second half,0,1
G-2102,WC-2002,M-2002-09,T-46,P-88428,60',60,0,second half,0,1
G-2103,WC-2002,M-2002-10,T-80,P-23883,45'+2',45,2,"first half, stoppage time",0,0
G-2104,WC-2002,M-2002-10,T-09,P-62722,50',50,0,second half,0,0
G-2105,WC-2002,M-2002-10,T-09,P-74261,87',87,0,second half,0,1
G-2106,WC-2002,M-2002-11,T-41,P-34670,7',7,0,first half,0,0
G-2107,WC-2002,M-2002-11,T-41,P-34670,27',27,0,first half,0,0
G-2108,WC-2002,M-2002-12,T-17,P-55170,61',61,0,second half,0,0
G-2109,WC-2002,M-2002-12,T-17,P-56613,65',65,0,second half,0,0
G-2110,WC-2002,M-2002-13,T-06,P-69659,57',57,0,second half,0,0
G-2111,WC-2002,M-2002-13,T-44,P-96566,59',59,0,second half,0,0
G-2112,WC-2002,M-2002-13,T-44,P-46807,67',67,0,second half,0,0
G-2113,WC-2002,M-2002-13,T-06,P-02977,75',75,0,second half,0,0
G-2114,WC-2002,M-2002-14,T-71,P-15222,26',26,0,first half,0,0
G-2115,WC-2002,M-2002-14,T-71,P-75255,53',53,0,second half,0,0
G-2116,WC-2002,M-2002-15,T-62,P-66907,59',59,0,second half,0,0
G-2117,WC-2002,M-2002-15,T-62,P-48249,64',64,0,second half,0,1
G-2118,WC-2002,M-2002-16,T-83,P-88043,4',4,0,first half,0,0
G-2119,WC-2002,M-2002-16,T-83,P-73722,29',29,0,first half,1,0
G-2120,WC-2002,M-2002-16,T-83,P-60597,36',36,0,first half,0,0
G-2121,WC-2002,M-2002-16,T-58,P-37140,39',39,0,first half,0,0
G-2122,WC-2002,M-2002-16,T-58,P-72797,71',71,0,second half,1,0
G-2123,WC-2002,M-2002-17,T-31,P-27787,19',19,0,first half,0,0
G-2124,WC-2002,M-2002-17,T-60,P-84878,90'+2',90,2,"second half, stoppage time",0,0
G-2125,WC-2002,M-2002-18,T-22,P-50534,16',16,0,first half,0,1
G-2126,WC-2002,M-2002-18,T-65,P-35019,52',52,0,second half,0,0
G-2127,WC-2002,M-2002-19,T-11,P-61703,66',66,0,second half,0,0
G-2128,WC-2002,M-2002-21,T-50,P-74228,27',27,0,first half,0,0
G-2129,WC-2002,M-2002-21,T-74,P-42895,35',35,0,first half,0,0
G-2130,WC-2002,M-2002-21,T-74,P-42895,63',63,0,second half,0,1
G-2131,WC-2002,M-2002-22,T-55,P-51089,10',10,0,first half,1,0
G-2132,WC-2002,M-2002-22,T-73,P-08514,53',53,0,second half,0,0
G-2133,WC-2002,M-2002-22,T-73,P-08514,69',69,0,second half,0,0
G-2134,WC-2002,M-2002-22,T-73,P-35246,83',83,0,second half,0,1
G-2135,WC-2002,M-2002-23,T-28,P-81049,44',44,0,first half,0,1
G-2136,WC-2002,M-2002-24,T-70,P-22393,4',4,0,first half,0,0
G-2137,WC-2002,M-2002-25,T-41,P-34670,55',55,0,second half,0,0
G-2138,WC-2002,M-2002-25,T-18,P-13265,73',73,0,second half,0,0
G-2139,WC-2002,M-2002-25,T-18,P-55293,76',76,0,second half,0,0
G-2140,WC-2002,M-2002-26,T-09,P-85176,15',15,0,first half,0,0
G-2141,WC-2002,M-2002-26,T-09,P-74261,32',32,0,first half,0,0
G-2142,WC-2002,M-2002-26,T-09,P-57361,45',45,0,first half,0,1
G-2143,WC-2002,M-2002-26,T-09,P-62722,55',55,0,second half,0,0
G-2144,WC-2002,M-2002-27,T-25,P-19156,5',5,0,first half,0,0
G-2145,WC-2002,M-2002-27,T-46,P-81643,28',28,0,first half,0,0
G-2146,WC-2002,M-2002-27,T-46,P-89297,57',57,0,second half,0,0
G-2147,WC-2002,M-2002-28,T-80,P-46497,56',56,0,second half,0,0
G-2148,WC-2002,M-2002-28,T-17,P-20880,86',86,0,second half,0,0
G-2149,WC-2002,M-2002-29,T-44,P-46807,51',51,0,second half,0,0
G-2150,WC-2002,M-2002-30,T-83,P-38074,24',24,0,first half,0,0
G-2151,WC-2002,M-2002-30,T-71,P-26616,78',78,0,second half,0,0
G-2152,WC-2002,M-2002-31,T-06,P-69659,13',13,0,first half,0,0
G-2153,WC-2002,M-2002-31,T-79,P-87702,17',17,0,first half,0,0
G-2154,WC-2002,M-2002-32,T-58,P-57982,14',14,0,first half,0,0
G-2155,WC-2002,M-2002-32,T-58,P-57982,65',65,0,second half,0,0
G-2156,WC-2002,M-2002-32,T-58,P-57982,77',77,0,second half,0,0
G-2157,WC-2002,M-2002-32,T-58,P-62808,88',88,0,second half,0,0
G-2158,WC-2002,M-2002-33,T-22,P-80170,22',22,0,first half,0,0
G-2159,WC-2002,M-2002-33,T-22,P-50534,67',67,0,second half,0,0
G-2160,WC-2002,M-2002-34,T-65,P-62977,20',20,0,first half,0,1
G-2161,WC-2002,M-2002-34,T-65,P-82212,26',26,0,first half,0,0
G-2162,WC-2002,M-2002-34,T-65,P-82212,38',38,0,first half,0,0
G-2163,WC-2002,M-2002-34,T-84,P-48761,46',46,0,second half,0,0
G-2164,WC-2002,M-2002-34,T-84,P-86087,69',69,0,second half,0,0
G-2165,WC-2002,M-2002-34,T-84,P-66684,88',88,0,second half,0,1
G-2166,WC-2002,M-2002-35,T-31,P-03026,50',50,0,second half,0,0
G-2167,WC-2002,M-2002-35,T-31,P-27787,79',79,0,second half,0,0
G-2168,WC-2002,M-2002-36,T-60,P-84878,7',7,0,first half,0,0
G-2169,WC-2002,M-2002-36,T-60,P-22209,61',61,0,second half,0,0
G-2170,WC-2002,M-2002-36,T-60,P-18106,87',87,0,second half,0,0
G-2171,WC-2002,M-2002-38,T-74,P-85432,59',59,0,second half,0,0
G-2172,WC-2002,M-2002-38,T-03,P-19888,88',88,0,second half,0,0
G-2173,WC-2002,M-2002-39,T-69,P-44943,45'+1',45,1,"first half, stoppage time",0,0
G-2174,WC-2002,M-2002-39,T-55,P-88899,65',65,0,second half,0,0
G-2175,WC-2002,M-2002-39,T-55,P-78557,73',73,0,second half,0,0
G-2176,WC-2002,M-2002-39,T-55,P-88899,84',84,0,second half,0,0
G-2177,WC-2002,M-2002-40,T-73,P-24556,4',4,0,first half,0,0
G-2178,WC-2002,M-2002-40,T-70,P-59298,31',31,0,first half,0,0
G-2179,WC-2002,M-2002-40,T-73,P-37161,45'+1',45,1,"first half, stoppage time",0,0
G-2180,WC-2002,M-2002-40,T-70,P-56543,53',53,0,second half,0,0
G-2181,WC-2002,M-2002-40,T-73,P-24556,56',56,0,second half,0,0
G-2182,WC-2002,M-2002-41,T-09,P-62722,10',10,0,first half,0,0
G-2183,WC-2002,M-2002-41,T-09,P-62722,13',13,0,first half,0,0
G-2184,WC-2002,M-2002-41,T-09,P-09270,38',38,0,first half,0,0
G-2185,WC-2002,M-2002-41,T-17,P-22046,39',39,0,first half,0,0
G-2186,WC-2002,M-2002-41,T-17,P-55170,56',56,0,second half,0,0
G-2187,WC-2002,M-2002-41,T-09,P-74261,62',62,0,second half,0,0
G-2188,WC-2002,M-2002-41,T-09,P-29601,64',64,0,second half,0,0
G-2189,WC-2002,M-2002-42,T-80,P-23883,6',6,0,first half,0,0
G-2190,WC-2002,M-2002-42,T-80,P-94559,9',9,0,first half,0,0
G-2191,WC-2002,M-2002-42,T-80,P-31566,85',85,0,second half,0,0
G-2192,WC-2002,M-2002-43,T-25,P-42534,48',48,0,second half,0,0
G-2193,WC-2002,M-2002-44,T-46,P-81643,34',34,0,first half,0,0
G-2194,WC-2002,M-2002-44,T-41,P-83836,85',85,0,second half,0,0
G-2195,WC-2002,M-2002-45,T-06,P-03447,7',7,0,first half,0,0
G-2196,WC-2002,M-2002-45,T-62,P-76498,52',52,0,second half,0,0
G-2197,WC-2002,M-2002-45,T-06,P-64922,78',78,0,second half,0,0
G-2198,WC-2002,M-2002-45,T-06,P-69659,82',82,0,second half,0,0
G-2199,WC-2002,M-2002-45,T-62,P-04731,88',88,0,second half,0,0
G-2200,WC-2002,M-2002-46,T-44,P-17348,48',48,0,second half,0,0
G-2201,WC-2002,M-2002-46,T-44,P-09349,75',75,0,second half,0,0
G-2202,WC-2002,M-2002-47,T-57,P-75230,3',3,0,first half,0,0
G-2203,WC-2002,M-2002-47,T-57,P-69995,5',5,0,first half,0,0
G-2204,WC-2002,M-2002-47,T-57,P-03927,66',66,0,second half,0,0
G-2205,WC-2002,M-2002-47,T-83,P-05728,83',83,0,second half,0,0
G-2206,WC-2002,M-2002-48,T-71,P-25724,70',70,0,second half,0,0
G-2207,WC-2002,M-2002-49,T-31,P-55504,88',88,0,second half,0,0
G-2208,WC-2002,M-2002-50,T-28,P-01249,5',5,0,first half,0,0
G-2209,WC-2002,M-2002-50,T-28,P-51130,22',22,0,first half,0,0
G-2210,WC-2002,M-2002-50,T-28,P-08307,44',44,0,first half,0,0
G-2211,WC-2002,M-2002-51,T-74,P-42895,11',11,0,first half,0,0
G-2212,WC-2002,M-2002-51,T-65,P-01462,37',37,0,first half,0,0
G-2213,WC-2002,M-2002-51,T-65,P-01462,104',104,0,"extra time, first half",0,0
G-2214,WC-2002,M-2002-52,T-73,P-08514,8',8,0,first half,0,0
G-2215,WC-2002,M-2002-52,T-60,P-84878,90',90,0,second half,0,1
G-2216,WC-2002,M-2002-53,T-83,P-60597,8',8,0,first half,0,0
G-2217,WC-2002,M-2002-53,T-83,P-05728,65',65,0,second half,0,0
G-2218,WC-2002,M-2002-54,T-09,P-74261,67',67,0,second half,0,0
G-2219,WC-2002,M-2002-54,T-09,P-62722,87',87,0,second half,0,0
G-2220,WC-2002,M-2002-55,T-80,P-31566,12',12,0,first half,0,0
G-2221,WC-2002,M-2002-56,T-41,P-34670,18',18,0,first half,0,0
G-2222,WC-2002,M-2002-56,T-71,P-56626,88',88,0,second half,0,0
G-2223,WC-2002,M-2002-56,T-71,P-26616,117',117,0,"extra time, second half",0,0
G-2224,WC-2002,M-2002-57,T-28,P-51130,23',23,0,first half,0,0
G-2225,WC-2002,M-2002-57,T-09,P-74261,45'+2',45,2,"first half, stoppage time",0,0
G-2226,WC-2002,M-2002-57,T-09,P-57361,50',50,0,second half,0,0
G-2227,WC-2002,M-2002-58,T-31,P-84003,39',39,0,first half,0,0
G-2228,WC-2002,M-2002-60,T-80,P-41133,94',94,0,"extra time, first half",0,0
G-2229,WC-2002,M-2002-61,T-31,P-84003,75',75,0,second half,0,0
G-2230,WC-2002,M-2002-62,T-09,P-62722,49',49,0,second half,0,0
G-2231,WC-2002,M-2002-63,T-80,P-58212,1',1,0,first half,0,0
G-2232,WC-2002,M-2002-63,T-71,P-60562,9',9,0,first half,0,0
G-2233,WC-2002,M-2002-63,T-80,P-41133,13',13,0,first half,0,0
G-2234,WC-2002,M-2002-63,T-80,P-41133,32',32,0,first half,0,0
G-2235,WC-2002,M-2002-63,T-71,P-83544,90'+3',90,3,"second half, stoppage time",0,0
G-2236,WC-2002,M-2002-64,T-09,P-62722,67',67,0,second half,0,0
G-2237,WC-2002,M-2002-64,T-09,P-62722,79',79,0,second half,0,0
G-2238,WC-2003,M-2003-01,T-53,P-00556,47',47,0,second half,0,0
G-2239,WC-2003,M-2003-01,T-53,P-49154,66',66,0,second half,0,0
G-2240,WC-2003,M-2003-02,T-51,P-46500,13',13,0,first half,0,0
G-2241,WC-2003,M-2003-02,T-51,P-61977,73',73,0,second half,0,0
G-2242,WC-2003,M-2003-02,T-51,P-46500,88',88,0,second half,0,0
G-2243,WC-2003,M-2003-03,T-12,P-97813,4',4,0,first half,0,0
