booking_id,tournament_id,match_id,team_id,player_id,minute_label,minute_regulation,minute_stoppage,match_period,yellow_card,red_card,second_yellow_card,sending_off
B-2631,WC-2018,M-2018-11,T-75,P-09988,31',31,0,first half,1,0,0,0
B-2632,WC-2018,M-2018-11,T-09,P-02305,47',47,0,second half,1,0,0,0
B-2633,WC-2018,M-2018-11,T-75,P-25131,65',65,0,second half,1,0,0,0
B-2634,WC-2018,M-2018-11,T-75,P-54713,68',68,0,second half,1,0,0,0
B-2635,WC-2018,M-2018-12,T-71,P-15736,13',13,0,first half,1,0,0,0
B-2636,WC-2018,M-2018-12,T-71,P-58692,55',55,0,second half,1,0,0,0
B-2637,WC-2018,M-2018-12,T-74,P-78477,61',61,0,second half,1,0,0,0
B-2638,WC-2018,M-2018-13,T-06,P-22930,14',14,0,first half,1,0,0,0
B-2639,WC-2018,M-2018-13,T-54,P-44505,18',18,0,first half,1,0,0,0
B-2640,WC-2018,M-2018-13,T-54,P-10561,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-2641,WC-2018,M-2018-13,T-54,P-06696,49',49,0,second half,1,0,0,0
B-2642,WC-2018,M-2018-13,T-54,P-72819,51',51,0,second half,1,0,0,0
B-2643,WC-2018,M-2018-13,T-54,P-24760,57',57,0,second half,1,0,0,0
B-2644,WC-2018,M-2018-13,T-06,P-64049,59',59,0,second half,1,0,0,0
B-2645,WC-2018,M-2018-13,T-06,P-48955,88',88,0,second half,1,0,0,0
B-2646,WC-2018,M-2018-14,T-28,P-74071,33',33,0,first half,1,0,0,0
B-2647,WC-2018,M-2018-15,T-16,P-66228,3',3,0,first half,0,1,0,1
B-2648,WC-2018,M-2018-15,T-16,P-17988,64',64,0,second half,1,0,0,0
B-2649,WC-2018,M-2018-15,T-16,P-89392,86',86,0,second half,1,0,0,0
B-2650,WC-2018,M-2018-15,T-44,P-53272,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2651,WC-2018,M-2018-16,T-57,P-45449,12',12,0,first half,1,0,0,0
B-2652,WC-2018,M-2018-16,T-65,P-91655,49',49,0,second half,1,0,0,0
B-2653,WC-2018,M-2018-16,T-65,P-40621,72',72,0,second half,1,0,0,0
B-2654,WC-2018,M-2018-17,T-26,P-82223,57',57,0,second half,1,0,0,0
B-2655,WC-2018,M-2018-17,T-62,P-18383,84',84,0,second half,1,0,0,0
B-2656,WC-2018,M-2018-18,T-47,P-53270,40',40,0,first half,1,0,0,0
B-2657,WC-2018,M-2018-18,T-58,P-72710,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2658,WC-2018,M-2018-20,T-38,P-24531,79',79,0,second half,1,0,0,0
B-2659,WC-2018,M-2018-20,T-38,P-60139,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2660,WC-2018,M-2018-21,T-22,P-08442,37',37,0,first half,1,0,0,0
B-2661,WC-2018,M-2018-21,T-22,P-18907,84',84,0,second half,1,0,0,0
B-2662,WC-2018,M-2018-22,T-30,P-04964,16',16,0,first half,1,0,0,0
B-2663,WC-2018,M-2018-22,T-56,P-29117,23',23,0,first half,1,0,0,0
B-2664,WC-2018,M-2018-22,T-56,P-59720,81',81,0,second half,1,0,0,0
B-2665,WC-2018,M-2018-22,T-30,P-17509,86',86,0,second half,1,0,0,0
B-2666,WC-2018,M-2018-23,T-18,P-44463,39',39,0,first half,1,0,0,0
B-2667,WC-2018,M-2018-23,T-03,P-32508,51',51,0,second half,1,0,0,0
B-2668,WC-2018,M-2018-23,T-18,P-25745,58',58,0,second half,1,0,0,0
B-2669,WC-2018,M-2018-23,T-18,P-65425,67',67,0,second half,1,0,0,0
B-2670,WC-2018,M-2018-23,T-03,P-49114,85',85,0,second half,1,0,0,0
B-2671,WC-2018,M-2018-23,T-03,P-73712,87',87,0,second half,1,0,0,0
B-2672,WC-2018,M-2018-23,T-18,P-08916,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2673,WC-2018,M-2018-24,T-09,P-37171,81',81,0,second half,1,0,0,0
B-2674,WC-2018,M-2018-24,T-09,P-87008,81',81,0,second half,1,0,0,0
B-2675,WC-2018,M-2018-24,T-17,P-65320,84',84,0,second half,1,0,0,0
B-2676,WC-2018,M-2018-25,T-50,P-01347,44',44,0,first half,1,0,0,0
B-2677,WC-2018,M-2018-26,T-66,P-27744,34',34,0,first half,1,0,0,0
B-2678,WC-2018,M-2018-26,T-66,P-44932,39',39,0,first half,1,0,0,0
B-2679,WC-2018,M-2018-26,T-66,P-66184,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-2680,WC-2018,M-2018-26,T-66,P-85696,87',87,0,second half,1,0,0,0
B-2681,WC-2018,M-2018-26,T-75,P-39460,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-2682,WC-2018,M-2018-27,T-79,P-90867,14',14,0,first half,1,0,0,0
B-2683,WC-2018,M-2018-28,T-71,P-07259,58',58,0,second half,1,0,0,0
B-2684,WC-2018,M-2018-28,T-71,P-64718,63',63,0,second half,1,0,0,0
B-2685,WC-2018,M-2018-28,T-71,P-02947,72',72,0,second half,1,0,0,0
B-2686,WC-2018,M-2018-28,T-71,P-64292,80',80,0,second half,1,0,0,0
B-2687,WC-2018,M-2018-29,T-74,P-20019,52',52,0,second half,1,0,0,0
B-2688,WC-2018,M-2018-29,T-31,P-04224,71',71,0,second half,1,0,1,1
B-2689,WC-2018,M-2018-29,T-74,P-74946,90'+7',90,7,"second half, stoppage time",1,0,0,0
B-2690,WC-2018,M-2018-30,T-54,P-06696,10',10,0,first half,1,0,0,0
B-2691,WC-2018,M-2018-30,T-28,P-84745,24',24,0,first half,1,0,0,0
B-2692,WC-2018,M-2018-30,T-54,P-91455,44',44,0,first half,1,0,0,0
B-2693,WC-2018,M-2018-30,T-54,P-72819,72',72,0,second half,1,0,0,0
B-2694,WC-2018,M-2018-31,T-65,P-23774,59',59,0,second half,1,0,0,0
B-2695,WC-2018,M-2018-31,T-44,P-89984,68',68,0,second half,1,0,0,0
B-2696,WC-2018,M-2018-31,T-65,P-55298,90',90,0,second half,1,0,0,0
B-2697,WC-2018,M-2018-31,T-65,P-51960,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-2698,WC-2018,M-2018-31,T-44,P-91793,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2699,WC-2018,M-2018-32,T-57,P-10172,61',61,0,second half,1,0,0,0
B-2700,WC-2018,M-2018-32,T-57,P-57157,85',85,0,second half,1,0,0,0
B-2701,WC-2018,M-2018-33,T-26,P-83293,45'+5',45,5,"first half, stoppage time",1,0,0,0
B-2702,WC-2018,M-2018-33,T-26,P-44093,86',86,0,second half,1,0,0,0
B-2703,WC-2018,M-2018-34,T-62,P-20571,9',9,0,first half,1,0,0,0
B-2704,WC-2018,M-2018-34,T-62,P-64597,27',27,0,first half,1,0,1,1
B-2705,WC-2018,M-2018-34,T-84,P-58791,59',59,0,second half,1,0,0,0
B-2706,WC-2018,M-2018-35,T-47,P-62364,21',21,0,first half,1,0,0,0
B-2707,WC-2018,M-2018-35,T-47,P-37696,29',29,0,first half,1,0,0,0
B-2708,WC-2018,M-2018-35,T-47,P-99089,31',31,0,first half,1,0,0,0
B-2709,WC-2018,M-2018-35,T-47,P-46553,31',31,0,first half,1,0,0,0
B-2710,WC-2018,M-2018-35,T-47,P-15566,88',88,0,second half,1,0,0,0
B-2711,WC-2018,M-2018-35,T-47,P-45288,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2712,WC-2018,M-2018-36,T-58,P-67578,33',33,0,first half,1,0,0,0
B-2713,WC-2018,M-2018-36,T-38,P-75785,52',52,0,second half,1,0,0,0
B-2714,WC-2018,M-2018-36,T-38,P-09113,54',54,0,second half,1,0,0,0
B-2715,WC-2018,M-2018-36,T-58,P-95670,64',64,0,second half,1,0,0,0
B-2716,WC-2018,M-2018-36,T-58,P-70442,83',83,0,second half,1,0,0,0
B-2717,WC-2018,M-2018-36,T-58,P-46272,90'+8',90,8,"second half, stoppage time",1,0,0,0
B-2718,WC-2018,M-2018-37,T-04,P-37275,10',10,0,first half,1,0,0,0
B-2719,WC-2018,M-2018-37,T-56,P-61528,45',45,0,first half,1,0,0,0
B-2720,WC-2018,M-2018-37,T-04,P-10167,60',60,0,second half,1,0,0,0
B-2721,WC-2018,M-2018-37,T-04,P-45548,66',66,0,second half,1,0,0,0
B-2722,WC-2018,M-2018-37,T-56,P-88592,79',79,0,second half,1,0,0,0
B-2723,WC-2018,M-2018-37,T-04,P-36196,88',88,0,second half,1,0,0,0
B-2724,WC-2018,M-2018-38,T-22,P-61976,45'+3',45,3,"first half, stoppage time",1,0,0,0
B-2725,WC-2018,M-2018-39,T-18,P-14891,14',14,0,first half,1,0,0,0
B-2726,WC-2018,M-2018-39,T-37,P-07013,59',59,0,second half,1,0,0,0
B-2727,WC-2018,M-2018-39,T-37,P-70085,64',64,0,second half,1,0,0,0
B-2728,WC-2018,M-2018-39,T-18,P-65146,83',83,0,second half,1,0,0,0
B-2729,WC-2018,M-2018-39,T-37,P-27331,84',84,0,second half,1,0,0,0
B-2730,WC-2018,M-2018-40,T-50,P-65978,32',32,0,first half,1,0,0,0
B-2731,WC-2018,M-2018-40,T-03,P-77063,49',49,0,second half,1,0,0,0
B-2732,WC-2018,M-2018-40,T-03,P-66433,64',64,0,second half,1,0,0,0
B-2733,WC-2018,M-2018-40,T-50,P-01164,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-2734,WC-2018,M-2018-40,T-03,P-14758,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2735,WC-2018,M-2018-41,T-71,P-64292,9',9,0,first half,1,0,0,0
B-2736,WC-2018,M-2018-41,T-71,P-93920,23',23,0,first half,1,0,0,0
B-2737,WC-2018,M-2018-41,T-71,P-34018,48',48,0,second half,1,0,0,0
B-2738,WC-2018,M-2018-41,T-71,P-77335,65',65,0,second half,1,0,0,0
B-2739,WC-2018,M-2018-42,T-46,P-80088,1',1,0,first half,1,0,0,0
B-2740,WC-2018,M-2018-42,T-74,P-74946,26',26,0,first half,1,0,0,0
B-2741,WC-2018,M-2018-42,T-46,P-21208,61',61,0,second half,1,0,0,0
B-2742,WC-2018,M-2018-42,T-46,P-10063,86',86,0,second half,1,0,0,0
B-2743,WC-2018,M-2018-42,T-74,P-29833,88',88,0,second half,1,0,0,0
B-2744,WC-2018,M-2018-43,T-66,P-45505,33',33,0,first half,1,0,0,0
B-2745,WC-2018,M-2018-43,T-66,P-66184,48',48,0,second half,1,0,0,0
B-2746,WC-2018,M-2018-43,T-66,P-85696,70',70,0,second half,1,0,0,0
B-2747,WC-2018,M-2018-44,T-17,P-26483,11',11,0,first half,1,0,0,0
B-2748,WC-2018,M-2018-44,T-17,P-70812,29',29,0,first half,1,0,0,0
B-2749,WC-2018,M-2018-44,T-75,P-09988,37',37,0,first half,1,0,0,0
B-2750,WC-2018,M-2018-44,T-75,P-83560,75',75,0,second half,1,0,0,0
B-2751,WC-2018,M-2018-44,T-75,P-25131,83',83,0,second half,1,0,0,0
B-2752,WC-2018,M-2018-44,T-17,P-37984,89',89,0,second half,1,0,0,0
B-2753,WC-2018,M-2018-45,T-44,P-76596,66',66,0,second half,1,0,0,0
B-2754,WC-2018,M-2018-46,T-16,P-07796,45',45,0,first half,1,0,0,0
B-2755,WC-2018,M-2018-46,T-65,P-23774,51',51,0,second half,1,0,0,0
B-2756,WC-2018,M-2018-47,T-06,P-47906,19',19,0,first half,1,0,0,0
B-2757,WC-2018,M-2018-47,T-06,P-73834,33',33,0,first half,1,0,0,0
B-2758,WC-2018,M-2018-48,T-79,P-90867,44',44,0,first half,1,0,0,0
B-2759,WC-2018,M-2018-48,T-79,P-75361,71',71,0,second half,1,0,0,0
B-2760,WC-2018,M-2018-48,T-54,P-67176,78',78,0,second half,1,0,0,0
B-2761,WC-2018,M-2018-48,T-54,P-32575,80',80,0,second half,1,0,0,0
B-2762,WC-2018,M-2018-48,T-79,P-09569,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2763,WC-2018,M-2018-48,T-54,P-03144,90'+6',90,6,"second half, stoppage time",1,0,0,0
B-2764,WC-2018,M-2018-49,T-03,P-18222,11',11,0,first half,1,0,0,0
B-2765,WC-2018,M-2018-49,T-03,P-35173,19',19,0,first half,1,0,0,0
B-2766,WC-2018,M-2018-49,T-03,P-77063,43',43,0,first half,1,0,0,0
B-2767,WC-2018,M-2018-49,T-03,P-66433,50',50,0,second half,1,0,0,0
B-2768,WC-2018,M-2018-49,T-30,P-04964,72',72,0,second half,1,0,0,0
B-2769,WC-2018,M-2018-49,T-30,P-60652,73',73,0,second half,1,0,0,0
B-2770,WC-2018,M-2018-49,T-30,P-89750,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2771,WC-2018,M-2018-49,T-03,P-49114,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2772,WC-2018,M-2018-50,T-58,P-70442,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2773,WC-2018,M-2018-51,T-73,P-64348,40',40,0,first half,1,0,0,0
B-2774,WC-2018,M-2018-51,T-62,P-82792,54',54,0,second half,1,0,0,0
B-2775,WC-2018,M-2018-51,T-62,P-05922,71',71,0,second half,1,0,0,0
B-2776,WC-2018,M-2018-52,T-22,P-61976,115',115,0,"extra time, second half",1,0,0,0
B-2777,WC-2018,M-2018-53,T-46,P-26546,38',38,0,first half,1,0,0,0
B-2778,WC-2018,M-2018-53,T-09,P-65498,43',43,0,first half,1,0,0,0
B-2779,WC-2018,M-2018-53,T-46,P-42911,55',55,0,second half,1,0,0,0
B-2780,WC-2018,M-2018-53,T-09,P-02305,59',59,0,second half,1,0,0,0
B-2781,WC-2018,M-2018-53,T-46,P-01730,77',77,0,second half,1,0,0,0
B-2782,WC-2018,M-2018-53,T-46,P-40312,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2783,WC-2018,M-2018-54,T-44,P-99817,40',40,0,first half,1,0,0,0
B-2784,WC-2018,M-2018-55,T-74,P-29833,31',31,0,first half,1,0,0,0
B-2785,WC-2018,M-2018-55,T-75,P-54713,61',61,0,second half,1,0,0,0
B-2786,WC-2018,M-2018-55,T-75,P-77224,68',68,0,second half,1,0,0,0
B-2787,WC-2018,M-2018-55,T-75,P-95507,90'+4',90,4,"second half, stoppage time",0,1,0,1
B-2788,WC-2018,M-2018-56,T-16,P-17988,41',41,0,first half,1,0,0,0
B-2789,WC-2018,M-2018-56,T-16,P-01505,52',52,0,second half,1,0,0,0
B-2790,WC-2018,M-2018-56,T-16,P-66228,54',54,0,second half,1,0,0,0
B-2791,WC-2018,M-2018-56,T-28,P-08169,56',56,0,second half,1,0,0,0
B-2792,WC-2018,M-2018-56,T-16,P-74655,63',63,0,second half,1,0,0,0
B-2793,WC-2018,M-2018-56,T-16,P-12476,64',64,0,second half,1,0,0,0
B-2794,WC-2018,M-2018-56,T-28,P-63620,69',69,0,second half,1,0,0,0
B-2795,WC-2018,M-2018-56,T-16,P-83216,118',118,0,"extra time, second half",1,0,0,0
B-2796,WC-2018,M-2018-57,T-30,P-84424,33',33,0,first half,1,0,0,0
B-2797,WC-2018,M-2018-57,T-84,P-58791,38',38,0,first half,1,0,0,0
B-2798,WC-2018,M-2018-57,T-84,P-14180,69',69,0,second half,1,0,0,0
B-2799,WC-2018,M-2018-57,T-30,P-64077,69',69,0,second half,1,0,0,0
B-2800,WC-2018,M-2018-58,T-06,P-70547,47',47,0,second half,1,0,0,0
B-2801,WC-2018,M-2018-58,T-06,P-22930,71',71,0,second half,1,0,0,0
B-2802,WC-2018,M-2018-58,T-09,P-41758,85',85,0,second half,1,0,0,0
B-2803,WC-2018,M-2018-58,T-09,P-97493,90',90,0,second half,1,0,0,0
B-2804,WC-2018,M-2018-59,T-74,P-89934,87',87,0,second half,1,0,0,0
B-2805,WC-2018,M-2018-59,T-28,P-02465,87',87,0,second half,1,0,0,0
B-2806,WC-2018,M-2018-59,T-74,P-74946,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2807,WC-2018,M-2018-60,T-18,P-56297,35',35,0,first half,1,0,0,0
B-2808,WC-2018,M-2018-60,T-18,P-86004,38',38,0,first half,1,0,0,0
B-2809,WC-2018,M-2018-60,T-18,P-91294,101',101,0,"extra time, first half",1,0,0,0
B-2810,WC-2018,M-2018-60,T-62,P-20571,109',109,0,"extra time, second half",1,0,0,0
B-2811,WC-2018,M-2018-60,T-18,P-89420,114',114,0,"extra time, second half",1,0,0,0
B-2812,WC-2018,M-2018-61,T-06,P-72011,63',63,0,second half,1,0,0,0
B-2813,WC-2018,M-2018-61,T-06,P-70547,71',71,0,second half,1,0,0,0
B-2814,WC-2018,M-2018-61,T-30,P-98287,87',87,0,second half,1,0,0,0
B-2815,WC-2018,M-2018-61,T-30,P-64077,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2816,WC-2018,M-2018-61,T-06,P-64049,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2817,WC-2018,M-2018-62,T-18,P-25745,48',48,0,second half,1,0,0,0
B-2818,WC-2018,M-2018-62,T-28,P-74071,54',54,0,second half,1,0,0,0
B-2819,WC-2018,M-2018-62,T-18,P-44463,96',96,0,"extra time, first half",1,0,0,0
B-2820,WC-2018,M-2018-63,T-28,P-92628,52',52,0,second half,1,0,0,0
B-2821,WC-2018,M-2018-63,T-28,P-02465,76',76,0,second half,1,0,0,0
B-2822,WC-2018,M-2018-63,T-06,P-53048,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-2823,WC-2018,M-2018-64,T-30,P-98287,27',27,0,first half,1,0,0,0
B-2824,WC-2018,M-2018-64,T-30,P-84424,41',41,0,first half,1,0,0,0
B-2825,WC-2018,M-2018-64,T-18,P-65425,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2954,WC-2022,M-2022-01,T-59,P-70879,15',15,0,first half,1,0,0,0
B-2955,WC-2022,M-2022-01,T-59,P-01930,22',22,0,first half,1,0,0,0
B-2956,WC-2022,M-2022-01,T-25,P-82216,29',29,0,first half,1,0,0,0
B-2957,WC-2022,M-2022-01,T-59,P-95754,36',36,0,first half,1,0,0,0
B-2958,WC-2022,M-2022-01,T-25,P-56839,56',56,0,second half,1,0,0,0
B-2959,WC-2022,M-2022-01,T-59,P-47319,78',78,0,second half,1,0,0,0
B-2960,WC-2022,M-2022-02,T-38,P-98775,25',25,0,first half,1,0,0,0
B-2961,WC-2022,M-2022-02,T-38,P-29864,48',48,0,second half,1,0,0,0
B-2962,WC-2022,M-2022-03,T-48,P-73572,56',56,0,second half,1,0,0,0
B-2963,WC-2022,M-2022-03,T-65,P-96697,90'+4',90,4,"second half, stoppage time",1,0,0,0
B-2964,WC-2022,M-2022-03,T-65,P-40621,90'+6',90,6,"second half, stoppage time",1,0,0,0
B-2965,WC-2022,M-2022-04,T-83,P-89452,11',11,0,first half,1,0,0,0
B-2966,WC-2022,M-2022-04,T-83,P-68952,13',13,0,first half,1,0,0,0
B-2967,WC-2022,M-2022-04,T-85,P-63927,40',40,0,first half,1,0,0,0
B-2968,WC-2022,M-2022-04,T-85,P-74888,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-2969,WC-2022,M-2022-04,T-83,P-26367,51',51,0,second half,1,0,0,0
B-2970,WC-2022,M-2022-04,T-83,P-86410,90'+10',90,10,"second half, stoppage time",1,0,0,0
B-2971,WC-2022,M-2022-05,T-63,P-20216,67',67,0,second half,1,0,0,0
B-2972,WC-2022,M-2022-05,T-63,P-87284,75',75,0,second half,1,0,0,0
B-2973,WC-2022,M-2022-05,T-63,P-70583,79',79,0,second half,1,0,0,0
B-2974,WC-2022,M-2022-05,T-63,P-08125,82',82,0,second half,1,0,0,0
B-2975,WC-2022,M-2022-05,T-63,P-76864,88',88,0,second half,1,0,0,0
B-2976,WC-2022,M-2022-05,T-63,P-85438,90'+2',90,2,"second half, stoppage time",1,0,0,0
B-2977,WC-2022,M-2022-06,T-22,P-82877,24',24,0,first half,1,0,0,0
B-2978,WC-2022,M-2022-06,T-22,P-26593,78',78,0,second half,1,0,0,0
B-2979,WC-2022,M-2022-06,T-79,P-21865,86',86,0,second half,1,0,0,0
B-2980,WC-2022,M-2022-07,T-46,P-24062,29',29,0,first half,1,0,0,0
B-2981,WC-2022,M-2022-07,T-46,P-21208,56',56,0,second half,1,0,0,0
B-2982,WC-2022,M-2022-07,T-57,P-23437,76',76,0,second half,1,0,0,0
B-2983,WC-2022,M-2022-08,T-04,P-91029,55',55,0,second half,1,0,0,0
B-2984,WC-2022,M-2022-08,T-04,P-34822,80',80,0,second half,1,0,0,0
B-2985,WC-2022,M-2022-08,T-04,P-95847,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-2986,WC-2022,M-2022-09,T-47,P-71023,78',78,0,second half,1,0,0,0
B-2987,WC-2022,M-2022-11,T-17,P-71100,68',68,0,second half,1,0,0,0
B-2988,WC-2022,M-2022-11,T-17,P-70812,90'+7',90,7,"second half, stoppage time",1,0,0,0
B-2989,WC-2022,M-2022-12,T-06,P-06338,9',9,0,first half,1,0,0,0
B-2990,WC-2022,M-2022-12,T-06,P-22930,54',54,0,second half,1,0,0,0
B-2991,WC-2022,M-2022-12,T-06,P-21652,56',56,0,second half,1,0,0,0
B-2992,WC-2022,M-2022-12,T-12,P-46358,81',81,0,second half,1,0,0,0
B-2993,WC-2022,M-2022-12,T-12,P-12635,83',83,0,second half,1,0,0,0
B-2994,WC-2022,M-2022-13,T-11,P-47677,36',36,0,first half,1,0,0,0
B-2995,WC-2022,M-2022-13,T-75,P-19193,64',64,0,second half,1,0,0,0
B-2996,WC-2022,M-2022-13,T-75,P-23925,83',83,0,second half,1,0,0,0
B-2997,WC-2022,M-2022-14,T-84,P-74058,57',57,0,second half,1,0,0,0
B-2998,WC-2022,M-2022-14,T-71,P-87169,88',88,0,second half,1,0,0,0
B-2999,WC-2022,M-2022-15,T-32,P-23821,45'+1',45,1,"first half, stoppage time",1,0,0,0
B-3000,WC-2022,M-2022-15,T-32,P-01945,49',49,0,second half,1,0,0,0
B-3001,WC-2022,M-2022-15,T-32,P-36105,57',57,0,second half,1,0,0,0
B-3002,WC-2022,M-2022-15,T-58,P-98929,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-3003,WC-2022,M-2022-15,T-32,P-53967,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-3004,WC-2022,M-2022-15,T-58,P-39584,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3005,WC-2022,M-2022-16,T-66,P-98435,7',7,0,first half,1,0,0,0
B-3006,WC-2022,M-2022-16,T-66,P-24610,49',49,0,second half,1,0,0,0
B-3007,WC-2022,M-2022-16,T-66,P-78056,64',64,0,second half,1,0,0,0
B-3008,WC-2022,M-2022-17,T-85,P-38105,45'+3',45,3,"first half, stoppage time",1,0,0,0
B-3009,WC-2022,M-2022-17,T-85,P-46457,86',86,0,second half,0,1,0,1
B-3010,WC-2022,M-2022-17,T-38,P-47137,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3011,WC-2022,M-2022-17,T-38,P-98775,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3012,WC-2022,M-2022-18,T-59,P-01077,20',20,0,first half,1,0,0,0
B-3013,WC-2022,M-2022-18,T-65,P-33622,30',30,0,first half,1,0,0,0
B-3014,WC-2022,M-2022-18,T-59,P-33804,45'+2',45,2,"first half, stoppage time",1,0,0,0
B-3015,WC-2022,M-2022-18,T-65,P-54506,52',52,0,second half,1,0,0,0
B-3016,WC-2022,M-2022-18,T-65,P-61416,87',87,0,second half,1,0,0,0
B-3017,WC-2022,M-2022-18,T-59,P-63532,90'+1',90,1,"second half, stoppage time",1,0,0,0
B-3018,WC-2022,M-2022-19,T-25,P-56839,57',57,0,second half,1,0,0,0
B-3019,WC-2022,M-2022-21,T-79,P-29063,26',26,0,first half,1,0,0,0
B-3020,WC-2022,M-2022-21,T-79,P-64924,64',64,0,second half,1,0,0,0
B-3021,WC-2022,M-2022-21,T-79,P-90867,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-3022,WC-2022,M-2022-22,T-57,P-44780,15',15,0,first half,1,0,0,0
B-3023,WC-2022,M-2022-22,T-57,P-17099,16',16,0,first half,1,0,0,0
B-3024,WC-2022,M-2022-22,T-57,P-12381,19',19,0,first half,1,0,0,0
B-3025,WC-2022,M-2022-22,T-63,P-20216,20',20,0,first half,1,0,0,0
B-3026,WC-2022,M-2022-22,T-63,P-12335,45'+4',45,4,"first half, stoppage time",1,0,0,0
B-3027,WC-2022,M-2022-23,T-22,P-18923,20',20,0,first half,1,0,0,0
B-3028,WC-2022,M-2022-23,T-22,P-29053,23',23,0,first half,1,0,0,0
B-3029,WC-2022,M-2022-23,T-30,P-78484,43',43,0,first half,1,0,0,0
B-3030,WC-2022,M-2022-24,T-46,P-38529,22',22,0,first half,1,0,0,0
B-3031,WC-2022,M-2022-24,T-03,P-91431,43',43,0,first half,1,0,0,0
B-3032,WC-2022,M-2022-24,T-46,P-64299,50',50,0,second half,1,0,0,0
B-3033,WC-2022,M-2022-24,T-46,P-42911,66',66,0,second half,1,0,0,0
B-3034,WC-2022,M-2022-24,T-46,P-73491,89',89,0,second half,1,0,0,0
B-3035,WC-2022,M-2022-25,T-17,P-02556,41',41,0,first half,1,0,0,0
B-3036,WC-2022,M-2022-25,T-44,P-45981,44',44,0,first half,1,0,0,0
B-3037,WC-2022,M-2022-25,T-17,P-11767,61',61,0,second half,1,0,0,0
B-3038,WC-2022,M-2022-25,T-17,P-71100,70',70,0,second half,1,0,0,0
B-3039,WC-2022,M-2022-25,T-44,P-35225,84',84,0,second half,1,0,0,0
B-3040,WC-2022,M-2022-25,T-44,P-53282,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-3041,WC-2022,M-2022-26,T-06,P-21652,29',29,0,first half,1,0,0,0
B-3042,WC-2022,M-2022-26,T-47,P-05265,90'+5',90,5,"second half, stoppage time",1,0,0,0
B-3043,WC-2022,M-2022-27,T-12,P-96259,52',52,0,second half,1,0,0,0
B-3044,WC-2022,M-2022-27,T-18,P-56297,56',56,0,second half,1,0,0,0
B-3045,WC-2022,M-2022-27,T-18,P-29491,85',85,0,second half,1,0,0,0
B-3046,WC-2022,M-2022-27,T-12,P-31806,85',85,0,second half,1,0,0,0
B-3047,WC-2022,M-2022-28,T-31,P-11933,37',37,0,first half,1,0,0,0
B-3048,WC-2022,M-2022-28,T-73,P-28010,44',44,0,first half,1,0,0,0
B-3049,WC-2022,M-2022-28,T-31,P-79409,58',58,0,second half,1,0,0,0
B-3050,WC-2022,M-2022-28,T-31,P-30316,60',60,0,second half,1,0,0,0
B-3051,WC-2022,M-2022-29,T-11,P-93209,24',24,0,first half,1,0,0,0
B-3052,WC-2022,M-2022-29,T-11,P-51549,30',30,0,first half,1,0,0,0
B-3053,WC-2022,M-2022-29,T-66,P-62033,45'+4',45,4,"first half, stoppage time",1,0,0,0
B-3054,WC-2022,M-2022-29,T-66,P-57535,90'+3',90,3,"second half, stoppage time",1,0,0,0
B-3055,WC-2022,M-2022-30,T-32,P-82956,21',21,0,first half,1,0,0,0
B-3056,WC-2022,M-2022-30,T-71,P-64292,27',27,0,first half,1,0,0,0
B-3057,WC-2022,M-2022-30,T-32,P-12913,73',73,0,second half,1,0,0,0
B-3058,WC-2022,M-2022-30,T-71,P-07259,77',77,0,second half,1,0,0,0
B-3059,WC-2022,M-2022-31,T-75,P-25593,50',50,0,second half,1,0,0,0
B-3060,WC-2022,M-2022-31,T-09,P-74941,52',52,0,second half,1,0,0,0
B-3061,WC-2022,M-2022-32,T-84,P-58791,6',6,0,first half,1,0,0,0
B-3062,WC-2022,M-2022-32,T-58,P-22983,38',38,0,first half,1,0,0,0
