player_appearance_id,match_id,team_id,player_id,starter,substitute,shirt_number
PA-22303,M-2018-04,T-73,P-56330,1,0,6
PA-22304,M-2018-04,T-73,P-37294,1,0,8
PA-22305,M-2018-04,T-73,P-89177,1,0,15
PA-22306,M-2018-04,T-73,P-01416,1,0,18
PA-22307,M-2018-04,T-73,P-02231,1,0,19
PA-22308,M-2018-04,T-73,P-64102,1,0,21
PA-22309,M-2018-04,T-73,P-52418,1,0,22
PA-22310,M-2018-04,T-73,P-92520,0,1,10
PA-22311,M-2018-04,T-73,P-97275,0,1,11
PA-22312,M-2018-04,T-73,P-60554,0,1,17
PA-22313,M-2018-05,T-30,P-30711,1,0,1
PA-22314,M-2018-05,T-30,P-60652,1,0,2
PA-22315,M-2018-05,T-30,P-42326,1,0,4
PA-22316,M-2018-05,T-30,P-67297,1,0,5
PA-22317,M-2018-05,T-30,P-17509,1,0,6
PA-22318,M-2018-05,T-30,P-90908,1,0,7
PA-22319,M-2018-05,T-30,P-64077,1,0,10
PA-22320,M-2018-05,T-30,P-97778,1,0,11
PA-22321,M-2018-05,T-30,P-54461,1,0,12
PA-22322,M-2018-05,T-30,P-98287,1,0,13
PA-22323,M-2018-05,T-30,P-84424,1,0,21
PA-22324,M-2018-05,T-30,P-89750,0,1,9
PA-22325,M-2018-05,T-30,P-04964,0,1,14
PA-22326,M-2018-05,T-30,P-20754,0,1,18
PA-22327,M-2018-05,T-04,P-10244,1,0,1
PA-22328,M-2018-05,T-04,P-36196,1,0,5
PA-22329,M-2018-05,T-04,P-35837,1,0,7
PA-22330,M-2018-05,T-04,P-45528,1,0,10
PA-22331,M-2018-05,T-04,P-91329,1,0,11
PA-22332,M-2018-05,T-04,P-95847,1,0,13
PA-22333,M-2018-05,T-04,P-37275,1,0,15
PA-22334,M-2018-05,T-04,P-51118,1,0,16
PA-22335,M-2018-05,T-04,P-87852,1,0,19
PA-22336,M-2018-05,T-04,P-83849,1,0,20
PA-22337,M-2018-05,T-04,P-45548,1,0,23
PA-22338,M-2018-05,T-04,P-61256,0,1,9
PA-22339,M-2018-05,T-04,P-10167,0,1,17
PA-22340,M-2018-05,T-04,P-34822,0,1,22
PA-22341,M-2018-06,T-03,P-35173,1,0,3
PA-22342,M-2018-06,T-03,P-38647,1,0,5
PA-22343,M-2018-06,T-03,P-14758,1,0,10
PA-22344,M-2018-06,T-03,P-42113,1,0,11
PA-22345,M-2018-06,T-03,P-95278,1,0,13
PA-22346,M-2018-06,T-03,P-77063,1,0,14
PA-22347,M-2018-06,T-03,P-18222,1,0,16
PA-22348,M-2018-06,T-03,P-49114,1,0,17
PA-22349,M-2018-06,T-03,P-22992,1,0,18
PA-22350,M-2018-06,T-03,P-36870,1,0,19
PA-22351,M-2018-06,T-03,P-17853,1,0,23
PA-22352,M-2018-06,T-03,P-66433,0,1,7
PA-22353,M-2018-06,T-03,P-29398,0,1,9
PA-22354,M-2018-06,T-03,P-85116,0,1,22
PA-22355,M-2018-06,T-37,P-37032,1,0,1
PA-22356,M-2018-06,T-37,P-27331,1,0,2
PA-22357,M-2018-06,T-37,P-13758,1,0,6
PA-22358,M-2018-06,T-37,P-03161,1,0,7
PA-22359,M-2018-06,T-37,P-90675,1,0,8
PA-22360,M-2018-06,T-37,P-83367,1,0,10
PA-22361,M-2018-06,T-37,P-70085,1,0,11
PA-22362,M-2018-06,T-37,P-45419,1,0,14
PA-22363,M-2018-06,T-37,P-58772,1,0,17
PA-22364,M-2018-06,T-37,P-28803,1,0,18
PA-22365,M-2018-06,T-37,P-07013,1,0,20
PA-22366,M-2018-06,T-37,P-73258,0,1,9
PA-22367,M-2018-06,T-37,P-38514,0,1,19
PA-22368,M-2018-06,T-37,P-02559,0,1,23
PA-22369,M-2018-07,T-56,P-83518,1,0,1
PA-22370,M-2018-07,T-56,P-86020,1,0,2
PA-22371,M-2018-07,T-56,P-53701,1,0,6
PA-22372,M-2018-07,T-56,P-04154,1,0,8
PA-22373,M-2018-07,T-56,P-70132,1,0,10
PA-22374,M-2018-07,T-56,P-82532,1,0,13
PA-22375,M-2018-07,T-56,P-70241,1,0,15
PA-22376,M-2018-07,T-56,P-47833,1,0,17
PA-22377,M-2018-07,T-56,P-39610,1,0,18
PA-22378,M-2018-07,T-56,P-61528,1,0,19
PA-22379,M-2018-07,T-56,P-05862,1,0,20
PA-22380,M-2018-07,T-56,P-29117,0,1,9
PA-22381,M-2018-07,T-56,P-16977,0,1,11
PA-22382,M-2018-07,T-56,P-59720,0,1,23
PA-22383,M-2018-07,T-22,P-58755,1,0,1
PA-22384,M-2018-07,T-22,P-14988,1,0,4
PA-22385,M-2018-07,T-22,P-18923,1,0,6
PA-22386,M-2018-07,T-22,P-93951,1,0,7
PA-22387,M-2018-07,T-22,P-57615,1,0,8
PA-22388,M-2018-07,T-22,P-67216,1,0,9
PA-22389,M-2018-07,T-22,P-50104,1,0,10
PA-22390,M-2018-07,T-22,P-44386,1,0,14
PA-22391,M-2018-07,T-22,P-11588,1,0,17
PA-22392,M-2018-07,T-22,P-08442,1,0,20
PA-22393,M-2018-07,T-22,P-18907,1,0,23
PA-22394,M-2018-07,T-22,P-85579,0,1,11
PA-22395,M-2018-07,T-22,P-61976,0,1,13
PA-22396,M-2018-07,T-22,P-60880,0,1,19
PA-22397,M-2018-08,T-18,P-65425,1,0,2
PA-22398,M-2018-08,T-18,P-86004,1,0,3
PA-22399,M-2018-08,T-18,P-93884,1,0,4
PA-22400,M-2018-08,T-18,P-56297,1,0,6
PA-22401,M-2018-08,T-18,P-65979,1,0,7
PA-22402,M-2018-08,T-18,P-65182,1,0,9
PA-22403,M-2018-08,T-18,P-29491,1,0,10
PA-22404,M-2018-08,T-18,P-25745,1,0,17
PA-22405,M-2018-08,T-18,P-44463,1,0,18
PA-22406,M-2018-08,T-18,P-91294,1,0,21
PA-22407,M-2018-08,T-18,P-25428,1,0,23
PA-22408,M-2018-08,T-18,P-07670,0,1,8
PA-22409,M-2018-08,T-18,P-79215,0,1,11
PA-22410,M-2018-08,T-18,P-14891,0,1,20
PA-22411,M-2018-08,T-50,P-01347,1,0,2
PA-22412,M-2018-08,T-50,P-61893,1,0,4
PA-22413,M-2018-08,T-50,P-15870,1,0,5
PA-22414,M-2018-08,T-50,P-65978,1,0,6
PA-22415,M-2018-08,T-50,P-62455,1,0,8
PA-22416,M-2018-08,T-50,P-14651,1,0,9
PA-22417,M-2018-08,T-50,P-01164,1,0,10
PA-22418,M-2018-08,T-50,P-26900,1,0,11
PA-22419,M-2018-08,T-50,P-75724,1,0,12
PA-22420,M-2018-08,T-50,P-40578,1,0,18
PA-22421,M-2018-08,T-50,P-07594,1,0,23
PA-22422,M-2018-08,T-50,P-19591,0,1,7
PA-22423,M-2018-08,T-50,P-55236,0,1,13
PA-22424,M-2018-08,T-50,P-08253,0,1,14
PA-22425,M-2018-09,T-17,P-81392,1,0,1
PA-22426,M-2018-09,T-17,P-65320,1,0,2
PA-22427,M-2018-09,T-17,P-04808,1,0,3
PA-22428,M-2018-09,T-17,P-11767,1,0,5
PA-22429,M-2018-09,T-17,P-97912,1,0,6
PA-22430,M-2018-09,T-17,P-99590,1,0,10
PA-22431,M-2018-09,T-17,P-58669,1,0,11
PA-22432,M-2018-09,T-17,P-71100,1,0,15
PA-22433,M-2018-09,T-17,P-26483,1,0,16
PA-22434,M-2018-09,T-17,P-33347,1,0,20
PA-22435,M-2018-09,T-17,P-11307,1,0,21
PA-22436,M-2018-09,T-17,P-57722,0,1,7
PA-22437,M-2018-09,T-17,P-00781,0,1,9
PA-22438,M-2018-09,T-17,P-70812,0,1,12
PA-22439,M-2018-09,T-66,P-46403,1,0,1
PA-22440,M-2018-09,T-66,P-54492,1,0,3
PA-22441,M-2018-09,T-66,P-44932,1,0,4
PA-22442,M-2018-09,T-66,P-95482,1,0,6
PA-22443,M-2018-09,T-66,P-85696,1,0,9
PA-22444,M-2018-09,T-66,P-33390,1,0,10
PA-22445,M-2018-09,T-66,P-33059,1,0,11
PA-22446,M-2018-09,T-66,P-57535,1,0,15
PA-22447,M-2018-09,T-66,P-27744,1,0,20
PA-22448,M-2018-09,T-66,P-66184,1,0,21
PA-22449,M-2018-09,T-66,P-45505,1,0,22
PA-22450,M-2018-09,T-66,P-39341,0,1,2
PA-22451,M-2018-09,T-66,P-40618,0,1,8
PA-22452,M-2018-09,T-66,P-80738,0,1,17
PA-22453,M-2018-10,T-31,P-19408,1,0,1
PA-22454,M-2018-10,T-31,P-69785,1,0,2
PA-22455,M-2018-10,T-31,P-81447,1,0,5
PA-22456,M-2018-10,T-31,P-13029,1,0,6
PA-22457,M-2018-10,T-31,P-21524,1,0,7
PA-22458,M-2018-10,T-31,P-39356,1,0,8
PA-22459,M-2018-10,T-31,P-19339,1,0,9
PA-22460,M-2018-10,T-31,P-12818,1,0,10
PA-22461,M-2018-10,T-31,P-28154,1,0,13
PA-22462,M-2018-10,T-31,P-04224,1,0,17
PA-22463,M-2018-10,T-31,P-30316,1,0,18
PA-22464,M-2018-10,T-31,P-94447,0,1,11
PA-22465,M-2018-10,T-31,P-50679,0,1,20
PA-22466,M-2018-10,T-31,P-78594,0,1,23
PA-22467,M-2018-10,T-46,P-76750,1,0,2
PA-22468,M-2018-10,T-46,P-01730,1,0,3
PA-22469,M-2018-10,T-46,P-10063,1,0,7
PA-22470,M-2018-10,T-46,P-68042,1,0,11
PA-22471,M-2018-10,T-46,P-80826,1,0,13
PA-22472,M-2018-10,T-46,P-36515,1,0,14
PA-22473,M-2018-10,T-46,P-21208,1,0,15
PA-22474,M-2018-10,T-46,P-42911,1,0,16
PA-22475,M-2018-10,T-46,P-40312,1,0,18
PA-22476,M-2018-10,T-46,P-24705,1,0,22
PA-22477,M-2018-10,T-46,P-80088,1,0,23
PA-22478,M-2018-10,T-46,P-44763,0,1,4
PA-22479,M-2018-10,T-46,P-57865,0,1,9
PA-22480,M-2018-10,T-46,P-26546,0,1,21
PA-22481,M-2018-11,T-09,P-21531,1,0,1
PA-22482,M-2018-11,T-09,P-32798,1,0,2
PA-22483,M-2018-11,T-09,P-84301,1,0,3
PA-22484,M-2018-11,T-09,P-02305,1,0,5
PA-22485,M-2018-11,T-09,P-92004,1,0,9
PA-22486,M-2018-11,T-09,P-87008,1,0,10
PA-22487,M-2018-11,T-09,P-37171,1,0,11
PA-22488,M-2018-11,T-09,P-70650,1,0,12
PA-22489,M-2018-11,T-09,P-40137,1,0,14
PA-22490,M-2018-11,T-09,P-54013,1,0,15
PA-22491,M-2018-11,T-09,P-62621,1,0,19
PA-22492,M-2018-11,T-09,P-49997,0,1,8
PA-22493,M-2018-11,T-09,P-41758,0,1,17
PA-22494,M-2018-11,T-09,P-37877,0,1,20
PA-22495,M-2018-11,T-75,P-63312,1,0,1
PA-22496,M-2018-11,T-75,P-09988,1,0,2
PA-22497,M-2018-11,T-75,P-23925,1,0,5
PA-22498,M-2018-11,T-75,P-07180,1,0,9
PA-22499,M-2018-11,T-75,P-77224,1,0,10
PA-22500,M-2018-11,T-75,P-54713,1,0,11
PA-22501,M-2018-11,T-75,P-43367,1,0,13
PA-22502,M-2018-11,T-75,P-71840,1,0,14
PA-22503,M-2018-11,T-75,P-35818,1,0,15
PA-22504,M-2018-11,T-75,P-25131,1,0,22
PA-22505,M-2018-11,T-75,P-39460,1,0,23
PA-22506,M-2018-11,T-75,P-95507,0,1,6
PA-22507,M-2018-11,T-75,P-19075,0,1,7
PA-22508,M-2018-11,T-75,P-83560,0,1,17
PA-22509,M-2018-12,T-74,P-26943,1,0,1
PA-22510,M-2018-12,T-74,P-29833,1,0,2
PA-22511,M-2018-12,T-74,P-34998,1,0,4
PA-22512,M-2018-12,T-74,P-30993,1,0,6
PA-22513,M-2018-12,T-74,P-74946,1,0,7
PA-22514,M-2018-12,T-74,P-20019,1,0,8
PA-22515,M-2018-12,T-74,P-82967,1,0,9
PA-22516,M-2018-12,T-74,P-04686,1,0,10
PA-22517,M-2018-12,T-74,P-78477,1,0,17
PA-22518,M-2018-12,T-74,P-46506,1,0,18
PA-22519,M-2018-12,T-74,P-10221,1,0,20
PA-22520,M-2018-12,T-74,P-19366,0,1,13
PA-22521,M-2018-12,T-74,P-15887,0,1,15
PA-22522,M-2018-12,T-74,P-08312,0,1,22
PA-22523,M-2018-12,T-71,P-64718,1,0,2
PA-22524,M-2018-12,T-71,P-16489,1,0,6
PA-22525,M-2018-12,T-71,P-77335,1,0,7
PA-22526,M-2018-12,T-71,P-15736,1,0,9
PA-22527,M-2018-12,T-71,P-58692,1,0,11
PA-22528,M-2018-12,T-71,P-47440,1,0,13
PA-22529,M-2018-12,T-71,P-48433,1,0,16
PA-22530,M-2018-12,T-71,P-93920,1,0,17
PA-22531,M-2018-12,T-71,P-07259,1,0,19
PA-22532,M-2018-12,T-71,P-37612,1,0,20
PA-22533,M-2018-12,T-71,P-04157,1,0,23
PA-22534,M-2018-12,T-71,P-02947,0,1,10
PA-22535,M-2018-12,T-71,P-02609,0,1,12
PA-22536,M-2018-12,T-71,P-64292,0,1,15
PA-22537,M-2018-13,T-06,P-09658,1,0,1
PA-22538,M-2018-13,T-06,P-70547,1,0,2
PA-22539,M-2018-13,T-06,P-64049,1,0,5
PA-22540,M-2018-13,T-06,P-53048,1,0,6
PA-22541,M-2018-13,T-06,P-48955,1,0,7
PA-22542,M-2018-13,T-06,P-72637,1,0,9
PA-22543,M-2018-13,T-06,P-72011,1,0,10
PA-22544,M-2018-13,T-06,P-06338,1,0,11
PA-22545,M-2018-13,T-06,P-84852,1,0,14
PA-22546,M-2018-13,T-06,P-22930,1,0,15
PA-22547,M-2018-13,T-06,P-85472,1,0,20
PA-22548,M-2018-13,T-06,P-74337,0,1,16
PA-22549,M-2018-13,T-06,P-12533,0,1,19
PA-22550,M-2018-13,T-06,P-69919,0,1,22
PA-22551,M-2018-13,T-54,P-77521,1,0,1
PA-22552,M-2018-13,T-54,P-72819,1,0,2
PA-22553,M-2018-13,T-54,P-91455,1,0,4
PA-22554,M-2018-13,T-54,P-02886,1,0,5
PA-22555,M-2018-13,T-54,P-32575,1,0,6
PA-22556,M-2018-13,T-54,P-76850,1,0,7
PA-22557,M-2018-13,T-54,P-10561,1,0,8
PA-22558,M-2018-13,T-54,P-06696,1,0,11
PA-22559,M-2018-13,T-54,P-44505,1,0,15
PA-22560,M-2018-13,T-54,P-24760,1,0,20
PA-22561,M-2018-13,T-54,P-34448,1,0,21
PA-22562,M-2018-13,T-54,P-78106,0,1,9
PA-22563,M-2018-13,T-54,P-09945,0,1,10
PA-22564,M-2018-13,T-54,P-03144,0,1,18
PA-22565,M-2018-14,T-79,P-62629,1,0,2
PA-22566,M-2018-14,T-79,P-81706,1,0,4
PA-22567,M-2018-14,T-79,P-94563,1,0,8
PA-22568,M-2018-14,T-79,P-75361,1,0,9
PA-22569,M-2018-14,T-79,P-42223,1,0,10
PA-22570,M-2018-14,T-79,P-11879,1,0,11
PA-22571,M-2018-14,T-79,P-38981,1,0,12
PA-22572,M-2018-14,T-79,P-90867,1,0,13
PA-22573,M-2018-14,T-79,P-47815,1,0,17
PA-22574,M-2018-14,T-79,P-57303,1,0,22
PA-22575,M-2018-14,T-79,P-69793,1,0,23
PA-22576,M-2018-14,T-79,P-55710,0,1,1
PA-22577,M-2018-14,T-79,P-21962,0,1,14
PA-22578,M-2018-14,T-79,P-02778,0,1,19
PA-22579,M-2018-14,T-28,P-70618,1,0,1
PA-22580,M-2018-14,T-28,P-74071,1,0,2
PA-22581,M-2018-14,T-28,P-92628,1,0,5
PA-22582,M-2018-14,T-28,P-02465,1,0,6
PA-22583,M-2018-14,T-28,P-63620,1,0,7
PA-22584,M-2018-14,T-28,P-08169,1,0,8
PA-22585,M-2018-14,T-28,P-58924,1,0,9
PA-22586,M-2018-14,T-28,P-21553,1,0,10
PA-22587,M-2018-14,T-28,P-25937,1,0,12
PA-22588,M-2018-14,T-28,P-09246,1,0,18
PA-22589,M-2018-14,T-28,P-83363,1,0,20
PA-22590,M-2018-14,T-28,P-31219,0,1,4
PA-22591,M-2018-14,T-28,P-59837,0,1,19
PA-22592,M-2018-14,T-28,P-84745,0,1,21
PA-22593,M-2018-15,T-16,P-94838,1,0,1
PA-22594,M-2018-15,T-16,P-26542,1,0,3
PA-22595,M-2018-15,T-16,P-01505,1,0,4
PA-22596,M-2018-15,T-16,P-66228,1,0,6
PA-22597,M-2018-15,T-16,P-74655,1,0,9
PA-22598,M-2018-15,T-16,P-83216,1,0,11
PA-22599,M-2018-15,T-16,P-61424,1,0,16
PA-22600,M-2018-15,T-16,P-07796,1,0,17
PA-22601,M-2018-15,T-16,P-14499,1,0,20
PA-22602,M-2018-15,T-16,P-75090,1,0,21
PA-22603,M-2018-15,T-16,P-38594,1,0,23
PA-22604,M-2018-15,T-16,P-17988,0,1,5
PA-22605,M-2018-15,T-16,P-12476,0,1,7
PA-22606,M-2018-15,T-16,P-89392,0,1,10
PA-22607,M-2018-15,T-44,P-53272,1,0,1
PA-22608,M-2018-15,T-44,P-46176,1,0,3
PA-22609,M-2018-15,T-44,P-26303,1,0,5
PA-22610,M-2018-15,T-44,P-99817,1,0,7
PA-22611,M-2018-15,T-44,P-54138,1,0,8
PA-22612,M-2018-15,T-44,P-36964,1,0,10
PA-22613,M-2018-15,T-44,P-89984,1,0,14
PA-22614,M-2018-15,T-44,P-23371,1,0,15
PA-22615,M-2018-15,T-44,P-91793,1,0,17
PA-22616,M-2018-15,T-44,P-56398,1,0,19
PA-22617,M-2018-15,T-44,P-89321,1,0,22
PA-22618,M-2018-15,T-44,P-33175,0,1,4
PA-22619,M-2018-15,T-44,P-84807,0,1,9
PA-22620,M-2018-15,T-44,P-41027,0,1,16
PA-22621,M-2018-16,T-57,P-31606,1,0,1
PA-22622,M-2018-16,T-57,P-70794,1,0,2
PA-22623,M-2018-16,T-57,P-40820,1,0,4
PA-22624,M-2018-16,T-57,P-12381,1,0,7
PA-22625,M-2018-16,T-57,P-00549,1,0,9
PA-22626,M-2018-16,T-57,P-45449,1,0,10
PA-22627,M-2018-16,T-57,P-64261,1,0,11
PA-22628,M-2018-16,T-57,P-19545,1,0,13
PA-22629,M-2018-16,T-57,P-57494,1,0,16
PA-22630,M-2018-16,T-57,P-32165,1,0,19
PA-22631,M-2018-16,T-57,P-32858,1,0,20
PA-22632,M-2018-16,T-57,P-10172,0,1,5
PA-22633,M-2018-16,T-57,P-42160,0,1,18
PA-22634,M-2018-16,T-57,P-23468,0,1,23
PA-22635,M-2018-16,T-65,P-47321,1,0,3
PA-22636,M-2018-16,T-65,P-40621,1,0,5
PA-22637,M-2018-16,T-65,P-91655,1,0,6
PA-22638,M-2018-16,T-65,P-29136,1,0,9
PA-22639,M-2018-16,T-65,P-79299,1,0,10
PA-22640,M-2018-16,T-65,P-55298,1,0,12
PA-22641,M-2018-16,T-65,P-12707,1,0,13
PA-22642,M-2018-16,T-65,P-17986,1,0,16
PA-22643,M-2018-16,T-65,P-37935,1,0,18
PA-22644,M-2018-16,T-65,P-23774,1,0,19
PA-22645,M-2018-16,T-65,P-57411,1,0,22
PA-22646,M-2018-16,T-65,P-55140,0,1,8
PA-22647,M-2018-16,T-65,P-51960,0,1,11
PA-22648,M-2018-16,T-65,P-94596,0,1,14
PA-22649,M-2018-17,T-62,P-95453,1,0,1
PA-22650,M-2018-17,T-62,P-17872,1,0,2
PA-22651,M-2018-17,T-62,P-82792,1,0,3
PA-22652,M-2018-17,T-62,P-79763,1,0,4
PA-22653,M-2018-17,T-62,P-43675,1,0,6
PA-22654,M-2018-17,T-62,P-20571,1,0,8
PA-22655,M-2018-17,T-62,P-05922,1,0,11
PA-22656,M-2018-17,T-62,P-22778,1,0,17
PA-22657,M-2018-17,T-62,P-51786,1,0,18
PA-22658,M-2018-17,T-62,P-06356,1,0,19
PA-22659,M-2018-17,T-62,P-37840,1,0,22
PA-22660,M-2018-17,T-62,P-17415,0,1,7
PA-22661,M-2018-17,T-62,P-18383,0,1,10
PA-22662,M-2018-17,T-62,P-47851,0,1,13
PA-22663,M-2018-17,T-26,P-83293,1,0,2
PA-22664,M-2018-17,T-26,P-81689,1,0,6
PA-22665,M-2018-17,T-26,P-44093,1,0,7
PA-22666,M-2018-17,T-26,P-77754,1,0,8
PA-22667,M-2018-17,T-26,P-37703,1,0,9
PA-22668,M-2018-17,T-26,P-75890,1,0,10
PA-22669,M-2018-17,T-26,P-29161,1,0,13
PA-22670,M-2018-17,T-26,P-60871,1,0,17
PA-22671,M-2018-17,T-26,P-74320,1,0,19
PA-22672,M-2018-17,T-26,P-82223,1,0,21
PA-22673,M-2018-17,T-26,P-86080,1,0,23
PA-22674,M-2018-17,T-26,P-24653,0,1,11
PA-22675,M-2018-17,T-26,P-91291,0,1,14
PA-22676,M-2018-17,T-26,P-99805,0,1,22
PA-22677,M-2018-18,T-58,P-72028,1,0,1
PA-22678,M-2018-18,T-58,P-81972,1,0,3
PA-22679,M-2018-18,T-58,P-67578,1,0,5
PA-22680,M-2018-18,T-58,P-18665,1,0,6
PA-22681,M-2018-18,T-58,P-70442,1,0,7
PA-22682,M-2018-18,T-58,P-89743,1,0,8
PA-22683,M-2018-18,T-58,P-31133,1,0,10
PA-22684,M-2018-18,T-58,P-34205,1,0,11
PA-22685,M-2018-18,T-58,P-44689,1,0,14
PA-22686,M-2018-18,T-58,P-65199,1,0,17
PA-22687,M-2018-18,T-58,P-46272,1,0,21
PA-22688,M-2018-18,T-58,P-39584,0,1,16
PA-22689,M-2018-18,T-58,P-63951,0,1,18
PA-22690,M-2018-18,T-58,P-72710,0,1,23
PA-22691,M-2018-18,T-47,P-45288,1,0,2
PA-22692,M-2018-18,T-47,P-99089,1,0,4
PA-22693,M-2018-18,T-47,P-53270,1,0,5
PA-22694,M-2018-18,T-47,P-70715,1,0,7
PA-22695,M-2018-18,T-47,P-62364,1,0,8
PA-22696,M-2018-18,T-47,P-64125,1,0,10
PA-22697,M-2018-18,T-47,P-15566,1,0,12
PA-22698,M-2018-18,T-47,P-15199,1,0,13
PA-22699,M-2018-18,T-47,P-46553,1,0,14
PA-22700,M-2018-18,T-47,P-37696,1,0,16
PA-22701,M-2018-18,T-47,P-98153,1,0,17
PA-22702,M-2018-18,T-47,P-46107,0,1,9
PA-22703,M-2018-18,T-47,P-46039,0,1,11
PA-22704,M-2018-18,T-47,P-54137,0,1,23
PA-22705,M-2018-19,T-84,P-10014,1,0,1
PA-22706,M-2018-19,T-84,P-65659,1,0,2
PA-22707,M-2018-19,T-84,P-78440,1,0,3
PA-22708,M-2018-19,T-84,P-78932,1,0,4
PA-22709,M-2018-19,T-84,P-13847,1,0,5
PA-22710,M-2018-19,T-84,P-58791,1,0,6
PA-22711,M-2018-19,T-84,P-14180,1,0,7
PA-22712,M-2018-19,T-84,P-30486,1,0,9
PA-22713,M-2018-19,T-84,P-46785,1,0,15
PA-22714,M-2018-19,T-84,P-59138,1,0,21
PA-22715,M-2018-19,T-84,P-74058,1,0,22
PA-22716,M-2018-19,T-84,P-85532,0,1,8
PA-22717,M-2018-19,T-84,P-47386,0,1,14
PA-22718,M-2018-19,T-84,P-83211,0,1,17
PA-22719,M-2018-19,T-63,P-95345,1,0,3
PA-22720,M-2018-19,T-63,P-87284,1,0,4
PA-22721,M-2018-19,T-63,P-94422,1,0,6
PA-22722,M-2018-19,T-63,P-93688,1,0,7
PA-22723,M-2018-19,T-63,P-84563,1,0,9
PA-22724,M-2018-19,T-63,P-45457,1,0,13
PA-22725,M-2018-19,T-63,P-99177,1,0,14
PA-22726,M-2018-19,T-63,P-66636,1,0,17
PA-22727,M-2018-19,T-63,P-70583,1,0,18
PA-22728,M-2018-19,T-63,P-24301,1,0,19
PA-22729,M-2018-19,T-63,P-85438,1,0,22
PA-22730,M-2018-19,T-63,P-83734,0,1,10
PA-22731,M-2018-19,T-63,P-91268,0,1,12
PA-22732,M-2018-19,T-63,P-77853,0,1,16
PA-22733,M-2018-20,T-38,P-20998,1,0,1
PA-22734,M-2018-20,T-38,P-75785,1,0,3
PA-22735,M-2018-20,T-38,P-95374,1,0,6
PA-22736,M-2018-20,T-38,P-29864,1,0,8
PA-22737,M-2018-20,T-38,P-60139,1,0,9
PA-22738,M-2018-20,T-38,P-53957,1,0,10
PA-22739,M-2018-20,T-38,P-24531,1,0,11
PA-22740,M-2018-20,T-38,P-85860,1,0,17
PA-22741,M-2018-20,T-38,P-15905,1,0,19
PA-22742,M-2018-20,T-38,P-09113,1,0,20
PA-22743,M-2018-20,T-38,P-47137,1,0,23
PA-22744,M-2018-20,T-38,P-74098,0,1,5
PA-22745,M-2018-20,T-38,P-87786,0,1,14
PA-22746,M-2018-20,T-38,P-98775,0,1,18
PA-22747,M-2018-20,T-73,P-52217,1,0,1
PA-22748,M-2018-20,T-73,P-71071,1,0,2
PA-22749,M-2018-20,T-73,P-64348,1,0,3
PA-22750,M-2018-20,T-73,P-28010,1,0,5
PA-22751,M-2018-20,T-73,P-56330,1,0,6
PA-22752,M-2018-20,T-73,P-97275,1,0,11
PA-22753,M-2018-20,T-73,P-89177,1,0,15
PA-22754,M-2018-20,T-73,P-01416,1,0,18
PA-22755,M-2018-20,T-73,P-02231,1,0,19
PA-22756,M-2018-20,T-73,P-64102,1,0,21
PA-22757,M-2018-20,T-73,P-52418,1,0,22
PA-22758,M-2018-20,T-73,P-37294,0,1,8
PA-22759,M-2018-20,T-73,P-00339,0,1,9
PA-22760,M-2018-20,T-73,P-09400,0,1,20
PA-22761,M-2018-21,T-22,P-58755,1,0,1
PA-22762,M-2018-21,T-22,P-14988,1,0,4
PA-22763,M-2018-21,T-22,P-18923,1,0,6
PA-22764,M-2018-21,T-22,P-57615,1,0,8
PA-22765,M-2018-21,T-22,P-67216,1,0,9
PA-22766,M-2018-21,T-22,P-50104,1,0,10
PA-22767,M-2018-21,T-22,P-44386,1,0,14
PA-22768,M-2018-21,T-22,P-11588,1,0,17
PA-22769,M-2018-21,T-22,P-60880,1,0,19
PA-22770,M-2018-21,T-22,P-08442,1,0,20
PA-22771,M-2018-21,T-22,P-18907,1,0,23
PA-22772,M-2018-21,T-22,P-85579,0,1,11
PA-22773,M-2018-21,T-22,P-29053,0,1,21
PA-22774,M-2018-21,T-04,P-10244,1,0,1
PA-22775,M-2018-21,T-04,P-36196,1,0,5
PA-22776,M-2018-21,T-04,P-35837,1,0,7
PA-22777,M-2018-21,T-04,P-45528,1,0,10
PA-22778,M-2018-21,T-04,P-91329,1,0,11
PA-22779,M-2018-21,T-04,P-95847,1,0,13
PA-22780,M-2018-21,T-04,P-37275,1,0,15
PA-22781,M-2018-21,T-04,P-51118,1,0,16
PA-22782,M-2018-21,T-04,P-87852,1,0,19
PA-22783,M-2018-21,T-04,P-83849,1,0,20
PA-22784,M-2018-21,T-04,P-45548,1,0,23
PA-22785,M-2018-21,T-04,P-61256,0,1,9
PA-22786,M-2018-21,T-04,P-10167,0,1,17
PA-22787,M-2018-21,T-04,P-34822,0,1,22
PA-22788,M-2018-22,T-30,P-30711,1,0,1
PA-22789,M-2018-22,T-30,P-60652,1,0,2
PA-22790,M-2018-22,T-30,P-42326,1,0,4
PA-22791,M-2018-22,T-30,P-67297,1,0,5
PA-22792,M-2018-22,T-30,P-17509,1,0,6
PA-22793,M-2018-22,T-30,P-90908,1,0,7
PA-22794,M-2018-22,T-30,P-89750,1,0,9
PA-22795,M-2018-22,T-30,P-64077,1,0,10
PA-22796,M-2018-22,T-30,P-98287,1,0,13
PA-22797,M-2018-22,T-30,P-04964,1,0,14
PA-22798,M-2018-22,T-30,P-84424,1,0,21
PA-22799,M-2018-22,T-30,P-97778,0,1,11
PA-22800,M-2018-22,T-30,P-69451,0,1,15
